"","일시","기온","강수량mm","적설량cm","비또는눈"
"2828","2017-01-28 19:00",1.2,0,0,FALSE
"2829","2017-01-28 20:00",2.5,0,0,FALSE
"2830","2017-01-28 21:00",2.4,0,0,FALSE
"2831","2017-01-28 22:00",2,0,0,FALSE
"2832","2017-01-28 23:00",2.1,0,0,FALSE
"2833","2017-01-29 0:00",1.6,0,0,FALSE
"2834","2017-01-29 1:00",1,0,0,FALSE
"2835","2017-01-29 2:00",1.4,0,0,FALSE
"2836","2017-01-29 3:00",2.1,0,0,FALSE
"2837","2017-01-29 4:00",1.6,0,0,FALSE
"2838","2017-01-29 5:00",2.2,0,0,FALSE
"2839","2017-01-29 6:00",2,0,0,FALSE
"2840","2017-01-29 7:00",2,0,0,FALSE
"2841","2017-01-29 8:00",2.6,0,0,FALSE
"2842","2017-01-29 9:00",2.2,0,0,FALSE
"2843","2017-01-29 10:00",2.5,0,0,FALSE
"2844","2017-01-29 11:00",2.8,0,0,FALSE
"2845","2017-01-29 12:00",1.9,0.4,0,TRUE
"2846","2017-01-29 13:00",1.9,0,0,FALSE
"2847","2017-01-29 14:00",2.1,0,0,FALSE
"2848","2017-01-29 15:00",1.8,1.4,0,TRUE
"2849","2017-01-29 16:00",1.3,0,0,FALSE
"2850","2017-01-29 17:00",1.3,0,0,FALSE
"2851","2017-01-29 18:00",0.6,2.2,0,TRUE
"2852","2017-01-29 19:00",0.3,0,0,FALSE
"2853","2017-01-29 20:00",0,0,0.7,TRUE
"2854","2017-01-29 21:00",0.1,2.6,0.8,TRUE
"2855","2017-01-29 22:00",0,0,1,TRUE
"2856","2017-01-29 23:00",-0.1,0,1,TRUE
"2857","2017-01-30 0:00",-0.2,0.4,1.1,TRUE
"2858","2017-01-30 1:00",-0.4,0,1.1,TRUE
"2859","2017-01-30 2:00",-0.7,0,1.2,TRUE
"2860","2017-01-30 3:00",-1.1,0,1.2,TRUE
"2861","2017-01-30 4:00",-2,0,1.2,TRUE
"2862","2017-01-30 5:00",-3.5,0,1.2,TRUE
"2863","2017-01-30 6:00",-4.1,0,1.2,TRUE
"2864","2017-01-30 7:00",-4.3,0,1.2,TRUE
"2865","2017-01-30 8:00",-4.8,0,1.2,TRUE
"2866","2017-01-30 9:00",-4.4,0,1.1,TRUE
"2867","2017-01-30 10:00",-3.7,0,1,TRUE
"2868","2017-01-30 11:00",-3.6,0,0.9,TRUE
"2869","2017-01-30 12:00",-2.7,0,0.8,TRUE
"2870","2017-01-30 13:00",-2,0,0.6,TRUE
"2871","2017-01-30 14:00",-1.5,0,0.2,TRUE
"2872","2017-01-30 15:00",-1.3,0,0,FALSE
"2873","2017-01-30 16:00",-3,0,0,FALSE
"2874","2017-01-30 17:00",-3.3,0,0,FALSE
"2875","2017-01-30 18:00",-4.2,0,0,FALSE
"2876","2017-01-30 19:00",-4.7,0,0,FALSE
"2877","2017-01-30 20:00",-5.3,0,0,FALSE
"2878","2017-01-30 21:00",-5.9,0,0,FALSE
"2879","2017-01-30 22:00",-6.3,0,0,FALSE
"2880","2017-01-30 23:00",-6.7,0,0,FALSE
"2881","2017-01-26 0:00",-4.7,0,0,FALSE
"2882","2017-01-26 1:00",-5.9,0,0,FALSE
"2883","2017-01-26 2:00",-6.1,0,0,FALSE
"2884","2017-01-26 3:00",-7.8,0,0,FALSE
"2885","2017-01-26 4:00",-8,0,0,FALSE
"2886","2017-01-26 5:00",-8.1,0,0,FALSE
"2887","2017-01-26 6:00",-9.1,0,0,FALSE
"2888","2017-01-26 7:00",-9.3,0,0,FALSE
"2889","2017-01-26 8:00",-9.4,0,0,FALSE
"2890","2017-01-26 9:00",-7.7,0,0,FALSE
"2891","2017-01-26 10:00",-4.5,0,0,FALSE
"2892","2017-01-26 11:00",-2,0,0,FALSE
"2893","2017-01-26 12:00",-0.3,0,0,FALSE
"2894","2017-01-26 13:00",0.6,0,0,FALSE
"2895","2017-01-26 14:00",2,0,0,FALSE
"2896","2017-01-26 15:00",3.8,0,0,FALSE
"2897","2017-01-26 16:00",3.5,0,0,FALSE
"2898","2017-01-26 17:00",3.1,0,0,FALSE
"2899","2017-01-26 18:00",2.4,0,0,FALSE
"2900","2017-01-26 19:00",1.9,0,0,FALSE
"2901","2017-01-26 20:00",2.1,0,0,FALSE
"2902","2017-01-26 21:00",1.4,0,0,FALSE
"2903","2017-01-26 22:00",1.7,0,0,FALSE
"2904","2017-01-26 23:00",1.6,0,0,FALSE
"2905","2017-01-27 0:00",2,0,0,FALSE
"2906","2017-01-27 1:00",3.8,0,0,FALSE
"2907","2017-01-27 2:00",3.8,0,0,FALSE
"2908","2017-01-27 3:00",3.2,0.9,0,TRUE
"2909","2017-01-27 4:00",2.2,0,0,FALSE
"2910","2017-01-27 5:00",1.6,0,0,FALSE
"2911","2017-01-27 6:00",0.3,1.2,0,TRUE
"2912","2017-01-27 7:00",-0.7,0,0,FALSE
"2913","2017-01-27 8:00",-1,0,0,FALSE
"2914","2017-01-27 9:00",-1.3,0,0,FALSE
"2915","2017-01-27 10:00",-0.8,0,0,FALSE
"2916","2017-01-27 11:00",-0.2,0,0,FALSE
"2917","2017-01-27 12:00",0.8,0,0,FALSE
"2918","2017-01-27 13:00",1.3,0,0,FALSE
"2919","2017-01-27 14:00",2,0,0,FALSE
"2920","2017-01-27 15:00",1,0,0,FALSE
"2921","2017-01-27 16:00",0.8,0,0,FALSE
"2922","2017-01-27 17:00",-0.1,0,0,FALSE
"2923","2017-01-27 18:00",-1.5,0,0,FALSE
"2924","2017-01-27 19:00",-2.2,0,0,FALSE
"2925","2017-01-27 20:00",-2.7,0,0,FALSE
"2926","2017-01-27 21:00",-3.4,0,0,FALSE
"2927","2017-01-27 22:00",-3.2,0,0,FALSE
"2928","2017-01-27 23:00",-3.7,0,0,FALSE
"2929","2017-01-28 0:00",-4.4,0,0,FALSE
"2930","2017-01-28 1:00",-5.6,0,0,FALSE
"2931","2017-01-28 2:00",-6.1,0,0,FALSE
"2932","2017-01-28 3:00",-6.6,0,0,FALSE
"2933","2017-01-28 4:00",-7.4,0,0,FALSE
"2934","2017-01-28 5:00",-7.4,0,0,FALSE
"2935","2017-01-28 6:00",-7.4,0,0,FALSE
"2936","2017-01-28 7:00",-7.4,0,0,FALSE
"2937","2017-01-28 8:00",-7.3,0,0,FALSE
"2938","2017-01-28 9:00",-6.1,0,0,FALSE
"2939","2017-01-28 10:00",-3.5,0,0,FALSE
"2940","2017-01-28 11:00",-2.8,0,0,FALSE
"2941","2017-01-28 12:00",-0.6,0,0,FALSE
"2942","2017-01-28 13:00",1.6,0,0,FALSE
"2943","2017-01-28 14:00",3.9,0,0,FALSE
"2944","2017-01-28 15:00",4.6,0,0,FALSE
"2945","2017-01-28 16:00",5.2,0,0,FALSE
"2946","2017-01-28 17:00",4.8,0,0,FALSE
"2947","2017-01-28 18:00",3.9,0,0,FALSE
"2948","2017-01-28 19:00",3.5,0,0,FALSE
"2949","2017-01-28 20:00",2.4,0,0,FALSE
"2950","2017-01-28 21:00",2.1,0,0,FALSE
"2951","2017-01-28 22:00",1.8,0,0,FALSE
"2952","2017-01-28 23:00",1.7,0,0,FALSE
"2953","2017-01-29 0:00",1.7,0,0,FALSE
"2954","2017-01-29 1:00",1.4,0,0,FALSE
"2955","2017-01-29 2:00",1.4,0,0,FALSE
"2956","2017-01-29 3:00",1.5,0,0,FALSE
"2957","2017-01-29 4:00",1.5,0,0,FALSE
"2958","2017-01-29 5:00",1.7,0,0,FALSE
"2959","2017-01-29 6:00",1.4,0,0,FALSE
"2960","2017-01-29 7:00",1.6,0,0,FALSE
"2961","2017-01-29 8:00",1.7,0,0,FALSE
"2962","2017-01-29 9:00",0.9,0,0,FALSE
"2963","2017-01-29 10:00",0.5,0,0,FALSE
"2964","2017-01-29 11:00",1.8,0,0,FALSE
"2965","2017-01-29 12:00",2,0.4,0,TRUE
"2966","2017-01-29 13:00",2.6,0,0,FALSE
"2967","2017-01-29 14:00",2.6,0,0,FALSE
"2968","2017-01-29 15:00",2.6,0,0,FALSE
"2969","2017-01-29 16:00",2.3,0,0,FALSE
"2970","2017-01-29 17:00",1.8,0,0,FALSE
"2971","2017-01-29 18:00",1.1,0,0,FALSE
"2972","2017-01-29 19:00",1,0,0,FALSE
"2973","2017-01-29 20:00",1.1,0,0,FALSE
"2974","2017-01-29 21:00",0.8,3.5,0,TRUE
"2975","2017-01-29 22:00",0.5,0,0,FALSE
"2976","2017-01-29 23:00",0.2,0,0,FALSE
"2977","2017-01-30 0:00",0.1,2.3,0.7,TRUE
"2978","2017-01-30 1:00",0.1,0,0.9,TRUE
"2979","2017-01-30 2:00",0.1,0,1,TRUE
"2980","2017-01-30 3:00",0.2,0.3,1,TRUE
"2981","2017-01-30 4:00",0.3,0,1,TRUE
"2982","2017-01-30 5:00",-0.2,0,1,TRUE
"2983","2017-01-30 6:00",-1.6,0,1,TRUE
"2984","2017-01-30 7:00",-2.1,0,1,TRUE
"2985","2017-01-30 8:00",-2.6,0,1,TRUE
"2986","2017-01-30 9:00",-3,0,1,TRUE
"2987","2017-01-30 10:00",-3.8,0,1,TRUE
"2988","2017-01-30 11:00",-2.9,0,1,TRUE
"2989","2017-01-30 12:00",-2.1,0,0.9,TRUE
"2990","2017-01-30 13:00",-2.8,0,0.8,TRUE
"2991","2017-01-30 14:00",-2.9,0,0.4,TRUE
"2992","2017-01-30 15:00",-3.1,0,0,FALSE
"2993","2017-01-30 16:00",-3.1,0,0,FALSE
"2994","2017-01-30 17:00",-3.5,0,0,FALSE
"2995","2017-01-30 18:00",-4.2,0,0,FALSE
"2996","2017-01-30 19:00",-4.7,0,0,FALSE
"2997","2017-01-30 20:00",-5,0,0,FALSE
"2998","2017-01-30 21:00",-5.3,0,0,FALSE
"2999","2017-01-30 22:00",-5.6,0,0,FALSE
"3000","2017-01-30 23:00",-6.2,0,0,FALSE
"3001","2017-01-26 0:00",-5.7,0,0,FALSE
"3002","2017-01-26 1:00",-6.3,0,0,FALSE
"3003","2017-01-26 2:00",-7.1,0,0,FALSE
"3004","2017-01-26 3:00",-7.5,0,0,FALSE
"3005","2017-01-26 4:00",-8,0,0,FALSE
"3006","2017-01-26 5:00",-8.3,0,0,FALSE
"3007","2017-01-26 6:00",-9,0,0,FALSE
"3008","2017-01-26 7:00",-9.5,0,0,FALSE
"3009","2017-01-26 8:00",-9.2,0,0,FALSE
"3010","2017-01-26 9:00",-7.3,0,0,FALSE
"3011","2017-01-26 10:00",-4.3,0,0,FALSE
"3012","2017-01-26 11:00",-1.5,0,0,FALSE
"3013","2017-01-26 12:00",1.4,0,0,FALSE
"3014","2017-01-26 13:00",3.3,0,0,FALSE
"3015","2017-01-26 14:00",4.8,0,0,FALSE
"3016","2017-01-26 15:00",6.3,0,0,FALSE
"3017","2017-01-26 16:00",5.3,0,0,FALSE
"3018","2017-01-26 17:00",4.6,0,0,FALSE
"3019","2017-01-26 18:00",3.1,0,0,FALSE
"3020","2017-01-26 19:00",2.1,0,0,FALSE
"3021","2017-01-26 20:00",1.8,0,0,FALSE
"3022","2017-01-26 21:00",2.2,0,0,FALSE
"3023","2017-01-26 22:00",2.1,0,0,FALSE
"3024","2017-01-26 23:00",2.1,0,0,FALSE
"3025","2017-01-27 0:00",2,0,0,FALSE
"3026","2017-01-27 1:00",3.9,0,0,FALSE
"3027","2017-01-27 2:00",4.8,0,0,FALSE
"3028","2017-01-27 3:00",4.4,0.7,0,TRUE
"3029","2017-01-27 4:00",3.9,0,0,FALSE
"3030","2017-01-27 5:00",3,0,0,FALSE
"3031","2017-01-27 6:00",1.8,1.6,0,TRUE
"3032","2017-01-27 7:00",0.8,0,0,FALSE
"3033","2017-01-27 8:00",-0.2,0,0,FALSE
"3034","2017-01-27 9:00",-0.3,0,0,FALSE
"3035","2017-01-27 10:00",0.2,0,0,FALSE
"3036","2017-01-27 11:00",0.8,0,0,FALSE
"3037","2017-01-27 12:00",1.8,0,0,FALSE
"3038","2017-01-27 13:00",2.4,0,0,FALSE
"3039","2017-01-27 14:00",3.5,0,0,FALSE
"3040","2017-01-27 15:00",3.9,0,0,FALSE
"3041","2017-01-27 16:00",3.8,0,0,FALSE
"3042","2017-01-27 17:00",2.5,0,0,FALSE
"3043","2017-01-27 18:00",0.2,0,0,FALSE
"3044","2017-01-27 19:00",-1.6,0,0,FALSE
"3045","2017-01-27 20:00",-2.4,0,0,FALSE
"3046","2017-01-27 21:00",-3,0,0,FALSE
"3047","2017-01-27 22:00",-3.7,0,0,FALSE
"3048","2017-01-27 23:00",-4.2,0,0,FALSE
"3049","2017-01-28 0:00",-4.3,0,0,FALSE
"3050","2017-01-28 1:00",-4.9,0,0,FALSE
"3051","2017-01-28 2:00",-5.4,0,0,FALSE
"3052","2017-01-28 3:00",-5.9,0,0,FALSE
"3053","2017-01-28 4:00",-6.3,0,0,FALSE
"3054","2017-01-28 5:00",-6.9,0,0,FALSE
"3055","2017-01-28 6:00",-7.2,0,0,FALSE
"3056","2017-01-28 7:00",-7.5,0,0,FALSE
"3057","2017-01-28 8:00",-7.4,0,0,FALSE
"3058","2017-01-28 9:00",-5.8,0,0,FALSE
"3059","2017-01-28 10:00",-2.7,0,0,FALSE
"3060","2017-01-28 11:00",0,0,0,FALSE
"3061","2017-01-28 12:00",3,0,0,FALSE
"3062","2017-01-28 13:00",4.5,0,0,FALSE
"3063","2017-01-28 14:00",7.2,0,0,FALSE
"3064","2017-01-28 15:00",7.8,0,0,FALSE
"3065","2017-01-28 16:00",7.2,0,0,FALSE
"3066","2017-01-28 17:00",6.5,0,0,FALSE
"3067","2017-01-28 18:00",4.6,0,0,FALSE
"3068","2017-01-28 19:00",3.7,0,0,FALSE
"3069","2017-01-28 20:00",2.9,0,0,FALSE
"3070","2017-01-28 21:00",2.3,0,0,FALSE
"3071","2017-01-28 22:00",2,0,0,FALSE
"3072","2017-01-28 23:00",1.6,0,0,FALSE
"3073","2017-01-29 0:00",1.8,0,0,FALSE
"3074","2017-01-29 1:00",1.7,0,0,FALSE
"3075","2017-01-29 2:00",1.6,0,0,FALSE
"3076","2017-01-29 3:00",1.8,0,0,FALSE
"3077","2017-01-29 4:00",1.8,0,0,FALSE
"3078","2017-01-29 5:00",1.8,0,0,FALSE
"3079","2017-01-29 6:00",1.8,0.1,0,TRUE
"3080","2017-01-29 7:00",1.8,0,0,FALSE
"3081","2017-01-29 8:00",1.7,0,0,FALSE
"3082","2017-01-29 9:00",1.4,0.5,0,TRUE
"3083","2017-01-29 10:00",1.7,0,0,FALSE
"3084","2017-01-29 11:00",2.7,0,0,FALSE
"3085","2017-01-29 12:00",3.4,0.1,0,TRUE
"3086","2017-01-29 13:00",3.8,0,0,FALSE
"3087","2017-01-29 14:00",4.7,0,0,FALSE
"3088","2017-01-29 15:00",5.4,0,0,FALSE
"3089","2017-01-29 16:00",5.2,0,0,FALSE
"3090","2017-01-29 17:00",4.9,0,0,FALSE
"3091","2017-01-29 18:00",4.4,0,0,FALSE
"3092","2017-01-29 19:00",4,0,0,FALSE
"3093","2017-01-29 20:00",3.5,0,0,FALSE
"3094","2017-01-29 21:00",3.1,2.1,0,TRUE
"3095","2017-01-29 22:00",2.4,0,0,FALSE
"3096","2017-01-29 23:00",1.7,0,0,FALSE
"3097","2017-01-30 0:00",0.9,2.9,0,TRUE
"3098","2017-01-30 1:00",0.6,0,0.3,TRUE
"3099","2017-01-30 2:00",0.5,0,0.5,TRUE
"3100","2017-01-30 3:00",0.6,1.3,0.6,TRUE
"3101","2017-01-30 4:00",0.6,0,0.6,TRUE
"3102","2017-01-30 5:00",0.5,0,0.6,TRUE
"3103","2017-01-30 6:00",-0.3,0,0.6,TRUE
"3104","2017-01-30 7:00",-1.4,0,0.6,TRUE
"3105","2017-01-30 8:00",-1.8,0,0.6,TRUE
"3106","2017-01-30 9:00",-2.1,0,0.6,TRUE
"3107","2017-01-30 10:00",-2,0,0.6,TRUE
"3108","2017-01-30 11:00",-1.3,0,0.6,TRUE
"3109","2017-01-30 12:00",-1.3,0,0.2,TRUE
"3110","2017-01-30 13:00",-0.6,0,0,FALSE
"3111","2017-01-30 14:00",-0.4,0,0,FALSE
"3112","2017-01-30 15:00",-0.3,0,0,FALSE
"3113","2017-01-30 16:00",-0.6,0,0,FALSE
"3114","2017-01-30 17:00",-1.7,0,0,FALSE
"3115","2017-01-30 18:00",-3.1,0,0,FALSE
"3116","2017-01-30 19:00",-4.1,0,0,FALSE
"3117","2017-01-30 20:00",-5.3,0,0,FALSE
"3118","2017-01-30 21:00",-6.2,0,0,FALSE
"3119","2017-01-30 22:00",-6.8,0,0,FALSE
"3120","2017-01-30 23:00",-6.6,0,0,FALSE
"3121","2017-01-26 0:00",-9.7,0,0,FALSE
"3122","2017-01-26 1:00",-10.3,0,0,FALSE
"3123","2017-01-26 2:00",-10.8,0,0,FALSE
"3124","2017-01-26 3:00",-12.1,0,0,FALSE
"3125","2017-01-26 4:00",-12.3,0,0,FALSE
"3126","2017-01-26 5:00",-12.7,0,0,FALSE
"3127","2017-01-26 6:00",-13,0,0,FALSE
"3128","2017-01-26 7:00",-13.2,0,0,FALSE
"3129","2017-01-26 8:00",-13.7,0,0,FALSE
"3130","2017-01-26 9:00",-10.1,0,0,FALSE
"3131","2017-01-26 10:00",-5.7,0,0,FALSE
"3132","2017-01-26 11:00",-2.6,0,0,FALSE
"3133","2017-01-26 12:00",-0.8,0,0,FALSE
"3134","2017-01-26 13:00",1.1,0,0,FALSE
"3135","2017-01-26 14:00",2.6,0,0,FALSE
"3136","2017-01-26 15:00",4.1,0,0,FALSE
"3137","2017-01-26 16:00",3.6,0,0,FALSE
"3138","2017-01-26 17:00",3.2,0,0,FALSE
"3139","2017-01-26 18:00",1.9,0,0,FALSE
"3140","2017-01-26 19:00",-0.7,0,0,FALSE
"3141","2017-01-26 20:00",0.8,0,0,FALSE
"3142","2017-01-26 21:00",2.5,0,0,FALSE
"3143","2017-01-26 22:00",2.9,0,0,FALSE
"3144","2017-01-26 23:00",3,0,0,FALSE
"3145","2017-01-27 0:00",3.7,0,0,FALSE
"3146","2017-01-27 1:00",3.7,0,0,FALSE
"3147","2017-01-27 2:00",3.2,0,0,FALSE
"3148","2017-01-27 3:00",2.5,2.6,0,TRUE
"3149","2017-01-27 4:00",2.9,0,0,FALSE
"3150","2017-01-27 5:00",0.8,0,0,FALSE
"3151","2017-01-27 6:00",0,0.5,0,TRUE
"3152","2017-01-27 7:00",-0.5,0,0,FALSE
"3153","2017-01-27 8:00",-1.3,0,0,FALSE
"3154","2017-01-27 9:00",-1.2,0,0,FALSE
"3155","2017-01-27 10:00",-1,0,0,FALSE
"3156","2017-01-27 11:00",-0.7,0,0,FALSE
"3157","2017-01-27 12:00",0.9,0,0,FALSE
"3158","2017-01-27 13:00",1.2,0,0,FALSE
"3159","2017-01-27 14:00",1.1,0,0,FALSE
"3160","2017-01-27 15:00",1,0,0,FALSE
"3161","2017-01-27 16:00",0.6,0,0,FALSE
"3162","2017-01-27 17:00",-0.4,0,0,FALSE
"3163","2017-01-27 18:00",-1.7,0,0,FALSE
"3164","2017-01-27 19:00",-2.6,0,0,FALSE
"3165","2017-01-27 20:00",-3,0,0,FALSE
"3166","2017-01-27 21:00",-3.4,0,0,FALSE
"3167","2017-01-27 22:00",-4.9,0,0,FALSE
"3168","2017-01-27 23:00",-6.7,0,0,FALSE
"3169","2017-01-28 0:00",-7.4,0,0,FALSE
"3170","2017-01-28 1:00",-7.9,0,0,FALSE
"3171","2017-01-28 2:00",-8.9,0,0,FALSE
"3172","2017-01-28 3:00",-9.8,0,0,FALSE
"3173","2017-01-28 4:00",-10.4,0,0,FALSE
"3174","2017-01-28 5:00",-10.7,0,0,FALSE
"3175","2017-01-28 6:00",-10.8,0,0,FALSE
"3176","2017-01-28 7:00",-11.2,0,0,FALSE
"3177","2017-01-28 8:00",-10.7,0,0,FALSE
"3178","2017-01-28 9:00",-7.7,0,0,FALSE
"3179","2017-01-28 10:00",-3.9,0,0,FALSE
"3180","2017-01-28 11:00",-0.8,0,0,FALSE
"3181","2017-01-28 12:00",2.2,0,0,FALSE
"3182","2017-01-28 13:00",3.9,0,0,FALSE
"3183","2017-01-28 14:00",4.9,0,0,FALSE
"3184","2017-01-28 15:00",6.3,0,0,FALSE
"3185","2017-01-28 16:00",6.3,0,0,FALSE
"3186","2017-01-28 17:00",5.9,0,0,FALSE
"3187","2017-01-28 18:00",3.9,0,0,FALSE
"3188","2017-01-28 19:00",2.3,0,0,FALSE
"3189","2017-01-28 20:00",1.3,0,0,FALSE
"3190","2017-01-28 21:00",1.3,0,0,FALSE
"3191","2017-01-28 22:00",1,0,0,FALSE
"3192","2017-01-28 23:00",0.8,0,0,FALSE
"3193","2017-01-29 0:00",1,0,0,FALSE
"3194","2017-01-29 1:00",1,0,0,FALSE
"3195","2017-01-29 2:00",0.9,0,0,FALSE
"3196","2017-01-29 3:00",0.8,0,0,FALSE
"3197","2017-01-29 4:00",0.6,0,0,FALSE
"3198","2017-01-29 5:00",1.3,0,0,FALSE
"3199","2017-01-29 6:00",1.2,0,0,FALSE
"3200","2017-01-29 7:00",0.9,0,0,FALSE
"3201","2017-01-29 8:00",2,0,0,FALSE
"3202","2017-01-29 9:00",2.3,0,0,FALSE
"3203","2017-01-29 10:00",1.8,0,0,FALSE
"3204","2017-01-29 11:00",2.6,0,0,FALSE
"3205","2017-01-29 12:00",2.9,0.5,0,TRUE
"3206","2017-01-29 13:00",3.2,0,0,FALSE
"3207","2017-01-29 14:00",3.6,0,0,FALSE
"3208","2017-01-29 15:00",3.7,0,0,FALSE
"3209","2017-01-29 16:00",3.3,0,0,FALSE
"3210","2017-01-29 17:00",3.2,0,0,FALSE
"3211","2017-01-29 18:00",2.7,1.2,0,TRUE
"3212","2017-01-29 19:00",2.4,0,0,FALSE
"3213","2017-01-29 20:00",1.9,0,0,FALSE
"3214","2017-01-29 21:00",1.1,1.7,0,TRUE
"3215","2017-01-29 22:00",0.9,0,0,FALSE
"3216","2017-01-29 23:00",0.8,0,0.5,TRUE
"3217","2017-01-30 0:00",0.6,0.7,1,TRUE
"3218","2017-01-30 1:00",0.4,0,1.5,TRUE
"3219","2017-01-30 2:00",0.4,0,1.5,TRUE
"3220","2017-01-30 3:00",0.5,0.5,1.5,TRUE
"3221","2017-01-30 4:00",0.4,0,1.5,TRUE
"3222","2017-01-30 5:00",-0.8,0,0,FALSE
"3223","2017-01-30 6:00",-1.7,0,1.5,TRUE
"3224","2017-01-30 7:00",-2.1,0,0,FALSE
"3225","2017-01-30 8:00",-2.7,0,0,FALSE
"3226","2017-01-30 9:00",-3.2,0,1.5,TRUE
"3227","2017-01-30 10:00",-3.3,0,0,FALSE
"3228","2017-01-30 11:00",-3.1,0,0,FALSE
"3229","2017-01-30 12:00",-2.9,0,1,TRUE
"3230","2017-01-30 13:00",-2,0,0,FALSE
"3231","2017-01-30 14:00",-2.4,0,0,FALSE
"3232","2017-01-30 15:00",-2.6,0,0,FALSE
"3233","2017-01-30 16:00",-2.5,0,0,FALSE
"3234","2017-01-30 17:00",-2.9,0,0,FALSE
"3235","2017-01-30 18:00",-4.2,0,0,FALSE
"3236","2017-01-30 19:00",-5,0,0,FALSE
"3237","2017-01-30 20:00",-6,0,0,FALSE
"3238","2017-01-30 21:00",-7.5,0,0,FALSE
"3239","2017-01-30 22:00",-8.4,0,0,FALSE
"3240","2017-01-30 23:00",-8.9,0,0,FALSE
"3241","2018-02-14 0:00",2,0,0,FALSE
"3242","2018-02-14 1:00",1.3,0,0,FALSE
"3243","2018-02-14 2:00",1.2,0,0,FALSE
"3244","2018-02-14 3:00",1.1,0,0,FALSE
"3245","2018-02-14 4:00",1.1,0,0,FALSE
"3246","2018-02-14 5:00",1,0,0,FALSE
"3247","2018-02-14 6:00",1.1,0,0,FALSE
"3248","2018-02-14 7:00",1.3,0,0,FALSE
"3249","2018-02-14 8:00",2.1,0,0,FALSE
"3250","2018-02-14 9:00",3.9,0,0,FALSE
"3251","2018-02-14 10:00",5.2,0,0,FALSE
"3252","2018-02-14 11:00",6.3,0,0,FALSE
"3253","2018-02-14 12:00",6.9,0,0,FALSE
"3254","2018-02-14 13:00",7.2,0,0,FALSE
"3255","2018-02-14 14:00",7.8,0,0,FALSE
"3256","2018-02-14 15:00",8.7,0,0,FALSE
"3257","2018-02-14 16:00",8,0,0,FALSE
"3258","2018-02-14 17:00",6.6,0,0,FALSE
"3259","2018-02-14 18:00",5.1,0,0,FALSE
"3260","2018-02-14 19:00",3.9,0,0,FALSE
"3261","2018-02-14 20:00",2.8,0,0,FALSE
"3262","2018-02-14 21:00",1.7,0,0,FALSE
"3263","2018-02-14 22:00",0.3,0,0,FALSE
"3264","2018-02-14 23:00",-0.3,0,0,FALSE
"3265","2018-02-15 0:00",-0.7,0,0,FALSE
"3266","2018-02-15 1:00",-1.1,0,0,FALSE
"3267","2018-02-15 2:00",-1.2,0,0,FALSE
"3268","2018-02-15 3:00",-1.4,0,0,FALSE
"3269","2018-02-15 4:00",-1.9,0,0,FALSE
"3270","2018-02-15 5:00",-2.4,0,0,FALSE
"3271","2018-02-15 6:00",-2.6,0,0,FALSE
"3272","2018-02-15 7:00",-3,0,0,FALSE
"3273","2018-02-15 8:00",-3,0,0,FALSE
"3274","2018-02-15 9:00",-3.5,0,0,FALSE
"3275","2018-02-15 10:00",-1.6,0,0,FALSE
"3276","2018-02-15 11:00",0.1,0,0,FALSE
"3277","2018-02-15 12:00",1.7,0,0,FALSE
"3278","2018-02-15 13:00",2.2,0,0,FALSE
"3279","2018-02-15 14:00",2.9,0,0,FALSE
"3280","2018-02-15 15:00",3.8,0,0,FALSE
"3281","2018-02-15 16:00",3.2,0,0,FALSE
"3282","2018-02-15 17:00",2.4,0,0,FALSE
"3283","2018-02-15 18:00",1.1,0,0,FALSE
"3284","2018-02-15 19:00",0.1,0,0,FALSE
"3285","2018-02-15 20:00",-0.4,0,0,FALSE
"3286","2018-02-15 21:00",-1.1,0,0,FALSE
"3287","2018-02-15 22:00",-1.9,0,0,FALSE
"3288","2018-02-15 23:00",-2.5,0,0,FALSE
"3289","2018-02-16 0:00",-3.3,0,0,FALSE
"3290","2018-02-16 1:00",-3.6,0,0,FALSE
"3291","2018-02-16 2:00",-4.1,0,0,FALSE
"3292","2018-02-16 3:00",-4.4,0,0,FALSE
"3293","2018-02-16 4:00",-4.5,0,0,FALSE
"3294","2018-02-16 5:00",-5,0,0,FALSE
"3295","2018-02-16 6:00",-5.2,0,0,FALSE
"3296","2018-02-16 7:00",-5.4,0,0,FALSE
"3297","2018-02-16 8:00",-5.4,0,0,FALSE
"3298","2018-02-16 9:00",-4.3,0,0,FALSE
"3299","2018-02-16 10:00",-1.3,0,0,FALSE
"3300","2018-02-16 11:00",1,0,0,FALSE
"3301","2018-02-16 12:00",2.2,0,0,FALSE
"3302","2018-02-16 13:00",3.5,0,0,FALSE
"3303","2018-02-16 14:00",4.2,0,0,FALSE
"3304","2018-02-16 15:00",4,0,0,FALSE
"3305","2018-02-16 16:00",3.3,0,0,FALSE
"3306","2018-02-16 17:00",2.5,0,0,FALSE
"3307","2018-02-16 18:00",1.4,0,0,FALSE
"3308","2018-02-16 19:00",0.6,0,0,FALSE
"3309","2018-02-16 20:00",0.2,0,0,FALSE
"3310","2018-02-16 21:00",0.1,0,0,FALSE
"3311","2018-02-16 22:00",-0.6,0,0,FALSE
"3312","2018-02-16 23:00",-2,0,0,FALSE
"3313","2018-02-17 0:00",-2.7,0,0,FALSE
"3314","2018-02-17 1:00",-3.1,0,0,FALSE
"3315","2018-02-17 2:00",-3.8,0,0,FALSE
"3316","2018-02-17 3:00",-4.5,0,0,FALSE
"3317","2018-02-17 4:00",-5.2,0,0,FALSE
