년도,분기,행정동,운영평균,폐업평균,서울운영평균,서울시폐업평균
2018,3,방이2동,97,48,101,51
2018,3,방이1동,96,47,101,51
2018,3,마천2동,113,52,101,51
2018,3,마천1동,110,50,101,51
2018,3,거여2동,110,55,101,51
2018,3,거여1동,92,47,101,51
2018,3,풍납2동,109,52,101,51
2018,3,풍납1동,119,53,101,51
2018,3,수서동,101,54,101,51
2018,3,일원2동,109,55,101,51
2018,3,일원1동,105,52,101,51
2018,3,일원본동,98,48,101,51
2018,3,세곡동,54,44,101,51
2018,3,개포4동,112,49,101,51
2018,3,개포2동,111,55,101,51
2018,3,개포1동,106,65,101,51
2018,3,도곡2동,98,50,101,51
2018,3,도곡1동,101,49,101,51
2018,3,역삼2동,88,45,101,51
2018,3,역삼1동,83,45,101,51
2018,3,대치4동,81,46,101,51
2018,3,대치2동,100,51,101,51
2018,3,대치1동,98,51,101,51
2018,3,삼성2동,88,47,101,51
2018,3,삼성1동,95,54,101,51
2018,3,청담동,90,48,101,51
2018,3,압구정동,101,48,101,51
2018,3,논현2동,93,47,101,51
2018,3,논현1동,91,47,101,51
2018,3,신사동,92,48,101,51
2018,3,내곡동,94,58,101,51
2018,3,양재2동,110,48,101,51
2018,3,양재1동,96,50,101,51
2018,3,방배4동,110,52,101,51
2018,3,방배3동,119,53,101,51
2018,3,방배2동,98,52,101,51
2018,3,방배1동,101,51,101,51
2018,3,방배본동,108,49,101,51
2018,3,반포4동,125,62,101,51
2018,3,반포3동,106,58,101,51
2018,3,반포2동,109,62,101,51
2018,3,반포1동,98,45,101,51
2018,3,반포본동,124,58,101,51
2018,3,잠원동,103,49,101,51
2018,3,서초4동,97,49,101,51
2018,3,서초3동,108,50,101,51
2018,3,서초2동,96,47,101,51
2018,3,서초1동,111,51,101,51
2018,3,난곡동,108,58,101,51
2018,3,미성동,110,53,101,51
2018,3,삼성동,123,58,101,51
2018,3,대학동,91,50,101,51
2018,3,조원동,110,47,101,51
2018,3,난향동,92,49,101,51
2018,3,신림동,99,48,101,51
2018,3,신사동,97,48,101,51
2018,3,서림동,100,52,101,51
2018,3,신원동,98,52,101,51
2018,3,서원동,100,53,101,51
2018,3,남현동,102,52,101,51
2018,3,인헌동,101,52,101,51
2018,3,중앙동,101,50,101,51
2018,3,은천동,101,49,101,51
2018,3,청룡동,101,49,101,51
2018,3,낙성대동,84,50,101,51
2018,3,행운동,105,52,101,51
2018,3,성현동,98,47,101,51
2018,3,청림동,104,56,101,51
2018,3,보라매동,93,51,101,51
2018,3,신대방2동,105,51,101,51
2018,3,신대방1동,108,50,101,51
2018,3,대방동,101,51,101,51
2018,3,사당5동,102,52,101,51
2018,3,사당4동,104,50,101,51
2018,3,사당3동,105,52,101,51
2018,3,사당2동,102,51,101,51
2018,3,사당1동,98,50,101,51
2018,3,흑석동,105,59,101,51
2018,3,상도4동,107,52,101,51
2018,3,상도3동,102,52,101,51
2018,3,상도2동,112,56,101,51
2018,3,상도1동,95,54,101,51
2018,3,노량진2동,110,55,101,51
2018,3,노량진1동,114,59,101,51
2018,3,대림3동,97,45,101,51
2018,3,대림2동,90,45,101,51
2018,3,대림1동,117,48,101,51
2018,3,신길7동,101,52,101,51
2018,3,신길6동,111,51,101,51
2018,3,신길5동,106,52,101,51
2018,3,신길4동,106,53,101,51
2018,3,신길3동,126,57,101,51
2018,3,신길1동,120,54,101,51
2018,3,양평2동,95,50,101,51
2018,3,양평1동,106,50,101,51
2018,3,문래동,91,50,101,51
2018,3,도림동,105,52,101,51
2018,3,당산2동,94,50,101,51
2018,3,당산1동,104,48,101,51
2018,3,여의동,114,51,101,51
2018,3,영등포동,120,55,101,51
2018,3,영등포본동,95,54,101,51
2018,3,시흥5동,112,51,101,51
2018,3,시흥4동,109,47,101,51
2018,3,시흥3동,133,54,101,51
2018,3,시흥2동,91,50,101,51
2018,3,시흥1동,107,52,101,51
2018,3,독산4동,105,50,101,51
2018,3,독산3동,110,47,101,51
2018,3,독산2동,104,51,101,51
2018,3,독산1동,93,53,101,51
2018,3,가산동,75,46,101,51
2018,3,수궁동,104,53,101,51
2018,3,오류2동,87,50,101,51
2018,3,오류1동,109,55,101,51
2018,3,개봉3동,118,50,101,51
2018,3,개봉2동,106,55,101,51
2018,3,개봉1동,104,51,101,51
2018,3,고척2동,105,52,101,51
2018,3,고척1동,99,52,101,51
2018,3,가리봉동,114,51,101,51
2018,3,구로5동,90,48,101,51
2018,3,구로4동,104,48,101,51
2018,3,구로3동,77,47,101,51
2018,3,구로2동,113,50,101,51
2018,3,구로1동,116,52,101,51
2018,3,신도림동,82,47,101,51
2018,3,방화3동,107,51,101,51
2018,3,방화2동,92,52,101,51
2018,3,방화1동,92,48,101,51
2018,3,공항동,93,48,101,51
2018,3,우장산동,88,47,101,51
2018,3,발산1동,85,51,101,51
2018,3,가양3동,94,51,101,51
2018,3,가양2동,95,49,101,51
2018,3,가양1동,43,46,101,51
2018,3,화곡8동,91,48,101,51
2018,3,화곡6동,89,44,101,51
2018,3,화곡본동,106,50,101,51
2018,3,화곡4동,100,47,101,51
2018,3,화곡3동,90,48,101,51
2018,3,화곡2동,101,46,101,51
2018,3,화곡1동,99,48,101,51
2018,3,등촌3동,80,47,101,51
2018,3,등촌2동,103,47,101,51
2018,3,등촌1동,87,50,101,51
2018,3,염창동,98,52,101,51
2018,3,신정7동,98,49,101,51
2018,3,신정6동,82,47,101,51
2018,3,신정4동,97,46,101,51
2018,3,신정3동,101,52,101,51
2018,3,신정2동,99,48,101,51
2018,3,신정1동,104,50,101,51
2018,3,신월7동,97,47,101,51
2018,3,신월6동,124,61,101,51
2018,3,신월5동,101,50,101,51
2018,3,신월4동,99,50,101,51
2018,3,신월3동,107,48,101,51
2018,3,신월2동,111,49,101,51
2018,3,신월1동,105,47,101,51
2018,3,목5동,93,50,101,51
2018,3,목4동,97,47,101,51
2018,3,목3동,99,50,101,51
2018,3,목2동,99,51,101,51
2018,3,목1동,83,49,101,51
2018,3,상암동,59,42,101,51
2018,3,성산2동,92,55,101,51
2018,3,성산1동,89,49,101,51
2018,3,연남동,56,48,101,51
2018,3,망원2동,94,46,101,51
2018,3,망원1동,85,49,101,51
2018,3,합정동,81,48,101,51
2018,3,서교동,75,46,101,51
2018,3,서강동,78,46,101,51
2018,3,신수동,101,54,101,51
2018,3,염리동,108,54,101,51
2018,3,대흥동,109,54,101,51
2018,3,용강동,97,51,101,51
2018,3,도화동,102,53,101,51
2018,3,공덕동,111,55,101,51
2018,3,아현동,103,52,101,51
2018,3,북가좌2동,102,51,101,51
2018,3,북가좌1동,83,45,101,51
2018,3,남가좌2동,105,53,101,51
2018,3,남가좌1동,125,61,101,51
2018,3,홍은2동,113,54,101,51
2018,3,홍은1동,117,57,101,51
2018,3,홍제2동,118,56,101,51
2018,3,홍제3동,116,63,101,51
2018,3,홍제1동,109,56,101,51
2018,3,연희동,105,54,101,51
2018,3,신촌동,107,50,101,51
2018,3,충현동,117,56,101,51
2018,3,북아현동,120,62,101,51
2018,3,천연동,117,57,101,51
2018,3,진관동,59,45,101,51
2018,3,수색동,147,66,101,51
2018,3,증산동,109,54,101,51
2018,3,신사2동,99,51,101,51
2018,3,신사1동,100,48,101,51
2018,3,역촌동,91,49,101,51
2018,3,응암3동,110,53,101,51
2018,3,응암2동,85,57,101,51
2018,3,응암1동,103,52,101,51
2018,3,대조동,97,50,101,51
2018,3,구산동,97,51,101,51
2018,3,갈현2동,89,49,101,51
2018,3,갈현1동,97,49,101,51
2018,3,불광2동,105,54,101,51
2018,3,불광1동,103,52,101,51
2018,3,녹번동,102,53,101,51
2018,3,상계10동,95,51,101,51
2018,3,상계9동,108,50,101,51
2018,3,상계8동,101,59,101,51
2018,3,상계6.7동,97,48,101,51
2018,3,상계5동,103,48,101,51
2018,3,상계3.4동,111,55,101,51
2018,3,상계2동,88,45,101,51
2018,3,상계1동,86,48,101,51
2018,3,중계2.3동,95,51,101,51
2018,3,중계4동,93,47,101,51
2018,3,중계1동,92,50,101,51
2018,3,중계본동,86,48,101,51
2018,3,하계2동,112,60,101,51
2018,3,하계1동,97,53,101,51
2018,3,공릉2동,91,49,101,51
2018,3,공릉1동,99,51,101,51
2018,3,월계3동,97,50,101,51
2018,3,월계2동,95,54,101,51
2018,3,월계1동,97,53,101,51
2018,3,방학3동,98,54,101,51
2018,3,방학2동,96,47,101,51
2018,3,방학1동,93,46,101,51
2018,3,쌍문4동,91,50,101,51
2018,3,쌍문3동,96,50,101,51
2018,3,쌍문2동,93,49,101,51
2018,3,쌍문1동,96,48,101,51
2018,3,도봉2동,99,49,101,51
2018,3,도봉1동,107,51,101,51
2018,3,창5동,94,47,101,51
2018,3,창4동,101,50,101,51
2018,3,창3동,105,50,101,51
2018,3,창2동,94,50,101,51
2018,3,창1동,93,49,101,51
2018,3,인수동,94,50,101,51
2018,3,우이동,103,50,101,51
2018,3,수유3동,96,47,101,51
2018,3,수유2동,96,50,101,51
2018,3,수유1동,109,52,101,51
2018,3,번3동,102,49,101,51
2018,3,번2동,98,53,101,51
2018,3,번1동,98,45,101,51
2018,3,삼각산동,87,49,101,51
2018,3,송천동,106,54,101,51
2018,3,송중동,96,50,101,51
2018,3,미아동,96,47,101,51
2018,3,삼양동,108,51,101,51
2018,3,석관동,116,53,101,51
2018,3,장위3동,118,63,101,51
2018,3,장위2동,133,56,101,51
2018,3,장위1동,117,56,101,51
2018,3,월곡2동,99,53,101,51
2018,3,월곡1동,112,50,101,51
2018,3,종암동,108,56,101,51
2018,3,길음2동,93,56,101,51
2018,3,길음1동,115,54,101,51
2018,3,정릉4동,103,55,101,51
2018,3,정릉3동,117,57,101,51
2018,3,정릉2동,110,60,101,51
2018,3,정릉1동,104,52,101,51
2018,3,보문동,110,51,101,51
2018,3,안암동,96,53,101,51
2018,3,돈암2동,97,48,101,51
2018,3,돈암1동,103,52,101,51
2018,3,동선동,95,49,101,51
2018,3,삼선동,100,53,101,51
2018,3,성북동,103,63,101,51
2018,3,신내2동,93,49,101,51
2018,3,신내1동,93,49,101,51
2018,3,망우3동,103,46,101,51
2018,3,망우본동,109,49,101,51
2018,3,묵2동,98,49,101,51
2018,3,묵1동,92,50,101,51
2018,3,중화2동,107,49,101,51
2018,3,중화1동,103,50,101,51
2018,3,상봉2동,104,49,101,51
2018,3,상봉1동,84,48,101,51
2018,3,면목3.8동,101,48,101,51
2018,3,면목7동,111,50,101,51
2018,3,면목본동,102,48,101,51
2018,3,면목5동,108,51,101,51
2018,3,면목4동,97,49,101,51
2018,3,면목2동,108,47,101,51
2018,3,이문2동,114,54,101,51
2018,3,이문1동,114,53,101,51
2018,3,휘경2동,91,51,101,51
2018,3,휘경1동,101,52,101,51
2018,3,회기동,92,48,101,51
2018,3,청량리동,142,57,101,51
2018,3,장안2동,102,47,101,51
2018,3,장안1동,105,47,101,51
2018,3,답십리2동,116,54,101,51
2018,3,답십리1동,101,53,101,51
2018,3,전농2동,117,51,101,51
2018,3,전농1동,110,56,101,51
2018,3,제기동,136,62,101,51
2018,3,용신동,111,49,101,51
2018,3,구의3동,107,53,101,51
2018,3,구의2동,101,55,101,51
2018,3,구의1동,106,49,101,51
2018,3,자양4동,98,50,101,51
2018,3,자양3동,93,50,101,51
2018,3,자양2동,104,50,101,51
2018,3,자양1동,103,49,101,51
2018,3,광장동,88,53,101,51
2018,3,능동,87,52,101,51
2018,3,중곡4동,102,52,101,51
2018,3,중곡3동,101,48,101,51
2018,3,중곡2동,95,49,101,51
2018,3,중곡1동,105,50,101,51
2018,3,군자동,102,50,101,51
2018,3,화양동,89,49,101,51
2018,3,용답동,120,53,101,51
2018,3,송정동,112,50,101,51
2018,3,성수2가3동,88,52,101,51
2018,3,성수2가1동,98,51,101,51
2018,3,성수1가2동,83,53,101,51
2018,3,성수1가1동,106,52,101,51
2018,3,옥수동,90,52,101,51
2018,3,금호4가동,110,56,101,51
2018,3,금호2.3가동,107,59,101,51
2018,3,금호1가동,105,54,101,51
2018,3,응봉동,111,56,101,51
2018,3,행당2동,83,52,101,51
2018,3,행당1동,91,52,101,51
2018,3,사근동,90,53,101,51
2018,3,마장동,119,55,101,51
2018,3,왕십리도선동,80,52,101,51
2018,3,왕십리2동,99,53,101,51
2018,3,보광동,105,53,101,51
2018,3,서빙고동,123,63,101,51
2018,3,한남동,93,52,101,51
2018,3,이태원2동,82,50,101,51
2018,3,이태원1동,118,61,101,51
2018,3,이촌2동,133,69,101,51
2018,3,이촌1동,136,63,101,51
2018,3,한강로동,120,53,101,51
2018,3,용문동,109,52,101,51
2018,3,효창동,105,62,101,51
2018,3,원효로2동,116,50,101,51
2018,3,원효로1동,115,51,101,51
2018,3,청파동,112,53,101,51
2018,3,남영동,113,56,101,51
2018,3,용산2가동,82,51,101,51
2018,3,후암동,103,60,101,51
2018,3,중림동,103,59,101,51
2018,3,황학동,126,64,101,51
2018,3,동화동,108,50,101,51
2018,3,신당5동,106,54,101,51
2018,3,청구동,102,50,101,51
2018,3,약수동,106,56,101,51
2018,3,다산동,101,55,101,51
2018,3,신당동,123,55,101,51
2018,3,을지로동,160,63,101,51
2018,3,광희동,129,53,101,51
2018,3,장충동,123,58,101,51
2018,3,필동,127,54,101,51
2018,3,명동,138,56,101,51
2018,3,회현동,140,61,101,51
2018,3,소공동,127,65,101,51
2018,3,숭인2동,120,45,101,51
2018,3,숭인1동,114,56,101,51
2018,3,창신3동,101,57,101,51
2018,3,창신2동,132,62,101,51
2018,3,창신1동,115,54,101,51
2018,3,혜화동,100,53,101,51
2018,3,이화동,96,55,101,51
2018,3,종로5.6가동,134,61,101,51
2018,3,종로1.2.3.4가동,132,61,101,51
2018,3,가회동,104,58,101,51
2018,3,교남동,126,64,101,51
2018,3,무악동,109,67,101,51
2018,3,평창동,109,58,101,51
2018,3,부암동,96,57,101,51
2018,3,삼청동,86,54,101,51
2018,3,사직동,115,56,101,51
2018,3,청운효자동,96,58,101,51
2018,2,둔촌2동,100,48,100,51
2018,2,둔촌1동,134,69,100,51
2018,2,길동,95,46,100,51
2018,2,성내3동,102,45,100,51
2018,2,성내2동,94,47,100,51
2018,2,성내1동,96,49,100,51
2018,2,천호3동,98,47,100,51
2018,2,천호2동,96,49,100,51
2018,2,천호1동,94,48,100,51
2018,2,암사3동,90,51,100,51
2018,2,암사2동,97,48,100,51
2018,2,암사1동,94,47,100,51
2018,2,고덕2동,119,58,100,51
2018,2,고덕1동,83,50,100,51
2018,2,명일2동,104,52,100,51
2018,2,명일1동,102,49,100,51
2018,2,상일동,109,57,100,51
2018,2,강일동,60,40,100,51
2018,2,잠실7동,134,70,100,51
2018,2,잠실6동,87,55,100,51
2018,2,잠실4동,86,43,100,51
2018,2,잠실3동,102,63,100,51
2018,2,잠실2동,71,39,100,51
2018,2,잠실본동,100,48,100,51
2018,2,위례동,23,29,100,51
2018,2,장지동,86,45,100,51
2018,2,문정2동,53,39,100,51
2018,2,문정1동,96,48,100,51
2018,2,가락2동,103,48,100,51
2018,2,가락1동,100,68,100,51
2018,2,가락본동,91,45,100,51
2018,2,삼전동,94,47,100,51
2018,2,석촌동,103,47,100,51
2018,2,송파2동,99,47,100,51
2018,2,송파1동,99,47,100,51
2018,2,오금동,101,50,100,51
2018,2,오륜동,121,63,100,51
2018,2,방이2동,96,47,100,51
2018,2,방이1동,94,47,100,51
2018,2,마천2동,111,52,100,51
2018,2,마천1동,108,50,100,51
2018,2,거여2동,110,55,100,51
2018,2,거여1동,92,47,100,51
2018,2,풍납2동,109,52,100,51
2018,2,풍납1동,118,53,100,51
2018,2,수서동,100,54,100,51
2018,2,일원2동,107,55,100,51
2018,2,일원1동,105,51,100,51
2018,2,일원본동,101,48,100,51
2018,2,세곡동,53,44,100,51
2018,2,개포4동,111,48,100,51
2018,2,개포2동,109,55,100,51
2018,2,개포1동,108,61,100,51
2018,2,도곡2동,98,50,100,51
2018,2,도곡1동,99,49,100,51
2018,2,역삼2동,87,45,100,51
2018,2,역삼1동,82,44,100,51
2018,2,대치4동,80,46,100,51
2018,2,대치2동,99,50,100,51
2018,2,대치1동,96,52,100,51
2018,2,삼성2동,86,47,100,51
2018,2,삼성1동,93,54,100,51
2018,2,청담동,89,48,100,51
2018,2,압구정동,100,47,100,51
2018,2,논현2동,92,47,100,51
2018,2,논현1동,90,46,100,51
2018,2,신사동,91,48,100,51
2018,2,내곡동,92,58,100,51
2018,2,양재2동,108,48,100,51
2018,2,양재1동,95,50,100,51
2018,2,방배4동,109,51,100,51
2018,2,방배3동,119,52,100,51
2018,2,방배2동,97,52,100,51
2018,2,방배1동,100,50,100,51
2018,2,방배본동,106,49,100,51
2018,2,반포4동,123,62,100,51
2018,2,반포3동,106,58,100,51
2018,2,반포2동,107,61,100,51
2018,2,반포1동,97,44,100,51
2018,2,반포본동,124,58,100,51
2018,2,잠원동,102,49,100,51
2018,2,서초4동,96,49,100,51
2018,2,서초3동,107,49,100,51
2018,2,서초2동,95,47,100,51
2018,2,서초1동,111,51,100,51
2018,2,난곡동,107,58,100,51
2018,2,미성동,108,53,100,51
2018,2,삼성동,122,58,100,51
2018,2,대학동,90,50,100,51
2018,2,조원동,108,47,100,51
2018,2,난향동,93,49,100,51
2018,2,신림동,97,48,100,51
2018,2,신사동,97,48,100,51
2018,2,서림동,97,52,100,51
2018,2,신원동,97,52,100,51
2018,2,서원동,99,53,100,51
2018,2,남현동,101,52,100,51
2018,2,인헌동,100,51,100,51
2018,2,중앙동,99,50,100,51
2018,2,은천동,100,49,100,51
2018,2,청룡동,100,49,100,51
2018,2,낙성대동,83,50,100,51
2018,2,행운동,104,51,100,51
2018,2,성현동,96,47,100,51
2018,2,청림동,102,56,100,51
2018,2,보라매동,92,51,100,51
2018,2,신대방2동,103,51,100,51
2018,2,신대방1동,106,50,100,51
2018,2,대방동,100,51,100,51
2018,2,사당5동,101,51,100,51
2018,2,사당4동,104,50,100,51
2018,2,사당3동,104,52,100,51
2018,2,사당2동,101,51,100,51
2018,2,사당1동,97,49,100,51
2018,2,흑석동,104,59,100,51
2018,2,상도4동,105,52,100,51
2018,2,상도3동,102,52,100,51
2018,2,상도2동,112,56,100,51
2018,2,상도1동,95,54,100,51
2018,2,노량진2동,109,55,100,51
2018,2,노량진1동,112,59,100,51
2018,2,대림3동,97,45,100,51
2018,2,대림2동,90,44,100,51
2018,2,대림1동,115,48,100,51
2018,2,신길7동,102,52,100,51
2018,2,신길6동,109,51,100,51
2018,2,신길5동,104,52,100,51
2018,2,신길4동,104,53,100,51
2018,2,신길3동,126,57,100,51
2018,2,신길1동,118,53,100,51
2018,2,양평2동,94,50,100,51
2018,2,양평1동,105,50,100,51
2018,2,문래동,91,50,100,51
2018,2,도림동,104,52,100,51
2018,2,당산2동,93,50,100,51
2018,2,당산1동,103,48,100,51
2018,2,여의동,113,51,100,51
2018,2,영등포동,119,55,100,51
2018,2,영등포본동,93,54,100,51
2018,2,시흥5동,111,50,100,51
2018,2,시흥4동,107,47,100,51
2018,2,시흥3동,131,54,100,51
2018,2,시흥2동,90,50,100,51
2018,2,시흥1동,106,52,100,51
2018,2,독산4동,105,49,100,51
2018,2,독산3동,109,47,100,51
2018,2,독산2동,102,50,100,51
2018,2,독산1동,92,53,100,51
2018,2,가산동,74,45,100,51
2018,2,수궁동,103,53,100,51
2018,2,오류2동,86,50,100,51
2018,2,오류1동,107,55,100,51
2018,2,개봉3동,117,49,100,51
2018,2,개봉2동,105,54,100,51
2018,2,개봉1동,102,51,100,51
2018,2,고척2동,104,52,100,51
2018,2,고척1동,98,52,100,51
2018,2,가리봉동,113,51,100,51
2018,2,구로5동,88,48,100,51
2018,2,구로4동,103,48,100,51
2018,2,구로3동,75,46,100,51
2018,2,구로2동,112,50,100,51
2018,2,구로1동,114,51,100,51
2018,2,신도림동,80,47,100,51
2018,2,방화3동,105,51,100,51
2018,2,방화2동,91,51,100,51
2018,2,방화1동,90,48,100,51
2018,2,공항동,92,48,100,51
2018,2,우장산동,87,47,100,51
2018,2,발산1동,85,51,100,51
2018,2,가양3동,96,50,100,51
2018,2,가양2동,94,49,100,51
2018,2,가양1동,43,46,100,51
2018,2,화곡8동,89,48,100,51
2018,2,화곡6동,88,44,100,51
2018,2,화곡본동,104,50,100,51
2018,2,화곡4동,99,47,100,51
2018,2,화곡3동,89,48,100,51
2018,2,화곡2동,99,46,100,51
2018,2,화곡1동,99,47,100,51
2018,2,등촌3동,79,46,100,51
2018,2,등촌2동,103,46,100,51
2018,2,등촌1동,85,51,100,51
2018,2,염창동,97,52,100,51
2018,2,신정7동,97,48,100,51
2018,2,신정6동,82,47,100,51
2018,2,신정4동,96,46,100,51
2018,2,신정3동,99,51,100,51
2018,2,신정2동,97,48,100,51
2018,2,신정1동,104,50,100,51
2018,2,신월7동,97,46,100,51
2018,2,신월6동,123,61,100,51
2018,2,신월5동,100,50,100,51
2018,2,신월4동,98,50,100,51
2018,2,신월3동,107,48,100,51
2018,2,신월2동,110,49,100,51
2018,2,신월1동,103,47,100,51
2018,2,목5동,93,49,100,51
2018,2,목4동,95,46,100,51
2018,2,목3동,98,50,100,51
2018,2,목2동,98,51,100,51
2018,2,목1동,81,49,100,51
2018,2,상암동,58,42,100,51
2018,2,성산2동,92,55,100,51
2018,2,성산1동,88,48,100,51
2018,2,연남동,57,48,100,51
2018,2,망원2동,92,46,100,51
2018,2,망원1동,85,48,100,51
2018,2,합정동,80,48,100,51
2018,2,서교동,74,46,100,51
2018,2,서강동,77,46,100,51
2018,2,신수동,100,53,100,51
2018,2,염리동,106,55,100,51
2018,2,대흥동,108,54,100,51
2018,2,용강동,96,51,100,51
2018,2,도화동,101,53,100,51
2018,2,공덕동,110,55,100,51
2018,2,아현동,102,51,100,51
2018,2,북가좌2동,101,51,100,51
2018,2,북가좌1동,82,44,100,51
2018,2,남가좌2동,104,52,100,51
2018,2,남가좌1동,125,60,100,51
2018,2,홍은2동,112,54,100,51
