"년도" "자치구명" "동" "사업체수" "총종사자수" "총여성종사자수" "농업.임업.및.어업" "농업.임업.및.어업(여성)" "광업" "광업(여성)" "제조업" "제조업(여성)" "전기.가스.증기.및.공기조절.공급업" "전기.가스.증기.및.공기조절.공급업(여성)" "수도.하수.및.폐기물.처리.원료.재생업" "수도.하수.및.폐기물.처리.원료.재생업(여성)" "건설업" "건설업(여성)" "도매.및.소매업" "도매.및.소매업(여성)" "운수.및.창고업" "운수.및.창고업(여성)" "숙박.및.음식점업" "숙박.및.음식점업(여성)" "정보통신업" "정보통신업(여성)" "금융.및.보험업" "금융.및.보험업(여성)" "부동산업" "부동산업(여성)" "전문.과학.및.기술.서비스업" "전문.과학.및.기술.서비스업(여성)" "사업시설.관리.사업.지원.및.임대.서비스업" "사업시설.관리.사업.지원.및.임대.서비스업(여성)" "공공행정.국방.및.사회보장.행정" "공공행정.국방.및.사회보장.행정(여성)" "교육.서비스업" "교육.서비스업(여성)" "보건업.및.사회복지.서비스업" "보건업.및.사회복지.서비스업(여성)" "예술.스포츠.및.여가관련.서비스업" "예술.스포츠.및.여가관련.서비스업(여성)" "협회.및.단체.수리.및.기타.개인.서비스업" "협회.및.단체.수리.및.기타.개인.서비스업(여성)"
"1786" "2019" "광진구" "광장동" 1398 16114 5853 0 0 0 0 242 112 4 0 46 5 5197 414 1524 653 111 8 1865 887 183 40 1457 770 610 147 386 135 714 377 61 23 1624 1101 438 379 1362 644 290 158
"1787" "2019" "광진구" "구의1동" 1760 6989 3220 0 0 0 0 320 143 1 0 19 2 763 104 1020 495 202 21 1125 645 154 51 159 59 223 97 375 135 473 213 545 152 461 283 607 535 169 83 373 202
"1788" "2019" "광진구" "구의2동" 1309 5912 2685 0 0 0 0 448 203 0 0 88 13 996 207 926 433 436 14 666 417 52 30 245 75 126 57 230 86 95 49 24 18 485 367 699 519 111 58 285 139
"1789" "2019" "광진구" "구의3동" 2695 16544 7014 0 0 0 0 245 130 0 0 9 1 1788 239 3173 1357 866 124 1517 947 1074 401 499 205 940 300 856 291 2408 1042 26 18 983 652 705 582 336 129 1119 596
"1790" "2019" "광진구" "군자동" 1593 10021 4797 0 0 0 0 460 226 0 0 0 0 215 39 1462 576 597 21 1123 661 173 91 249 116 160 59 524 265 1643 946 23 15 2265 1030 595 487 136 66 396 199
"1791" "2019" "광진구" "능동" 802 5723 3005 0 0 0 0 178 89 0 0 18 2 182 56 1088 472 149 38 488 285 96 23 455 295 101 37 191 71 311 164 79 15 1424 922 258 207 506 226 199 103
"1792" "2019" "광진구" "자양1동" 1780 8987 4432 0 0 0 0 461 216 3 1 27 1 764 109 1292 674 245 20 906 545 164 50 147 58 217 72 465 130 856 416 1378 638 299 212 1231 1010 140 63 392 217
"1793" "2019" "광진구" "자양2동" 1433 6095 2709 0 0 0 0 360 120 0 0 3 0 553 73 743 322 441 23 585 348 650 292 115 62 343 92 236 69 284 121 27 17 836 561 482 401 130 56 307 152
"1794" "2019" "광진구" "자양3동" 1324 6185 3405 0 0 0 0 132 68 0 0 0 0 177 33 1304 789 279 31 968 625 136 75 153 88 451 152 153 48 533 213 95 40 761 570 510 370 194 92 339 211
"1795" "2019" "광진구" "자양4동" 1817 6171 2926 0 0 0 0 458 198 0 0 0 0 664 107 1250 583 217 11 1299 717 114 62 50 29 174 67 426 200 134 56 76 18 271 183 445 346 217 118 376 231
"1796" "2019" "광진구" "중곡1동" 1588 6288 3124 0 0 0 0 1208 593 0 0 2 0 390 67 1347 497 296 14 550 366 103 34 50 20 132 52 154 58 589 285 49 20 88 57 965 849 61 29 304 183
"1797" "2019" "광진구" "중곡2동" 1674 6959 3328 0 0 0 0 684 359 0 0 0 0 608 120 1248 634 263 17 662 411 118 41 325 111 124 60 305 111 985 311 56 17 345 243 790 673 108 47 338 173
"1798" "2019" "광진구" "중곡3동" 1301 4543 2345 0 0 0 0 808 394 0 0 3 1 275 46 677 279 326 20 532 359 17 6 28 15 73 32 32 13 247 130 50 12 159 106 886 714 126 69 304 149
"1799" "2019" "광진구" "중곡4동" 1524 4751 2226 0 0 0 0 714 326 0 0 27 2 241 30 824 385 472 19 570 337 17 10 87 43 81 40 38 18 101 54 83 20 727 439 362 302 128 56 279 145
"1800" "2019" "광진구" "화양동" 2447 15023 7337 0 0 0 0 217 72 0 0 0 0 318 48 1511 779 340 37 3783 1882 213 79 98 57 318 111 700 357 373 124 106 28 3456 1379 2578 1851 485 212 527 321
"1801" "2019" "구로구" "가리봉동" 993 3179 1927 0 0 0 0 123 46 0 0 0 0 138 20 518 273 79 8 519 332 34 11 62 33 54 20 49 18 104 53 58 10 119 89 920 820 146 83 256 111
"1802" "2019" "구로구" "개봉1동" 1698 5484 2936 0 0 0 0 288 130 0 0 35 2 300 41 1071 528 505 38 752 491 19 9 59 36 139 51 132 46 105 68 26 11 454 307 992 829 122 66 485 283
"1803" "2019" "구로구" "개봉2동" 1212 3361 1857 0 0 0 0 92 48 0 0 44 1 258 56 472 239 313 15 481 326 21 8 67 42 158 61 13 4 29 10 42 4 291 200 709 620 98 51 273 172
"1804" "2019" "구로구" "개봉3동" 1020 7391 3286 0 0 0 0 203 113 0 0 0 0 251 33 673 259 261 10 325 206 24 2 36 18 92 44 33 21 4336 1724 29 17 469 368 350 312 74 32 235 127
"1805" "2019" "구로구" "고척1동" 2541 10116 4350 0 0 0 0 1430 323 95 5 7 2 888 149 1844 760 440 32 985 597 35 16 176 94 217 71 118 67 554 219 203 27 970 580 1380 1079 442 162 332 167
"1806" "2019" "구로구" "고척2동" 1460 4177 2165 0 0 0 0 295 124 0 0 0 0 294 29 787 362 340 22 490 308 8 3 39 21 156 68 29 15 49 23 96 25 543 403 624 548 146 73 281 141
"1807" "2019" "구로구" "구로1동" 728 3603 1731 0 0 0 0 183 30 0 0 2 0 564 72 325 136 383 18 245 163 21 8 19 10 194 60 32 12 592 479 31 10 439 342 267 251 101 52 205 88
"1808" "2019" "구로구" "구로2동" 7653 28133 11222 0 0 0 0 2446 627 0 0 47 2 1328 221 13438 4521 578 91 1506 1049 345 104 256 129 360 118 828 385 521 196 1682 708 386 281 3359 2339 174 89 879 362
"1809" "2019" "구로구" "구로3동" 7883 92379 35909 20 4 1 0 8998 2989 34 4 150 16 4380 491 10187 3967 926 277 3710 2262 27987 8377 2680 1184 1379 528 11107 3532 14570 8775 328 163 2648 1540 1130 912 556 257 1588 631
"1810" "2019" "구로구" "구로4동" 2133 6044 3360 0 0 0 0 153 69 0 0 125 57 185 35 1358 709 271 24 1019 690 110 34 168 96 234 80 270 90 222 105 88 26 345 244 986 805 169 90 341 206
"1811" "2019" "구로구" "구로5동" 4477 26529 11628 0 0 0 0 508 189 0 0 2 0 2975 448 3323 1323 2364 125 1585 1034 924 339 3621 2784 505 167 1869 525 4422 1502 117 42 687 477 2252 1916 367 174 1008 583
"1812" "2019" "구로구" "수궁동" 1258 6199 2426 0 0 0 0 1196 360 0 0 9 2 372 55 790 277 811 43 345 232 38 12 38 25 109 47 124 28 22 10 191 48 1184 659 568 453 89 45 313 130
"1813" "2019" "구로구" "신도림동" 2784 15121 7719 0 0 0 0 2132 411 0 0 13 0 636 104 2820 1338 313 46 1876 1100 372 158 1090 704 450 202 742 275 1861 1453 55 16 1289 930 765 614 246 121 461 247
"1814" "2019" "구로구" "오류1동" 1187 4795 2481 0 0 0 0 124 75 0 0 0 0 453 146 693 358 247 17 642 365 73 20 93 55 241 81 107 53 701 299 59 20 249 183 744 608 100 51 269 150
"1815" "2019" "구로구" "오류2동" 1729 9157 3949 0 0 0 0 298 134 0 0 12 2 343 44 1084 450 1411 102 632 379 385 130 55 30 285 102 116 38 226 108 927 104 1705 1089 951 858 113 55 614 324
"1816" "2019" "금천구" "가산동" 16661 170886 60313 0 0 0 0 28075 9126 10 2 49 13 12051 1456 27453 10966 3638 878 4866 3285 38636 12227 1627 778 1975 756 27911 8396 18782 9431 135 52 2190 1200 1091 771 454 214 1943 762
"1817" "2019" "금천구" "독산1동" 4037 25241 10157 0 0 0 0 7517 2801 76 25 81 2 1173 160 4562 1866 1894 117 1538 977 567 204 324 187 557 183 2094 665 751 350 90 31 854 597 1715 1363 269 136 1179 493
"1818" "2019" "금천구" "독산2동" 1154 3514 1682 0 0 0 0 389 222 0 0 0 0 431 39 644 272 356 22 422 287 11 5 21 12 58 20 98 35 34 21 23 15 309 229 411 350 80 42 227 111
"1819" "2019" "금천구" "독산3동" 2087 6500 3338 0 0 0 0 1038 583 2 0 3 0 259 36 1141 515 406 15 726 490 25 4 146 74 168 53 335 194 284 73 169 90 510 377 751 570 146 66 391 198
"1820" "2019" "금천구" "독산4동" 994 3130 1588 0 0 0 0 527 321 0 0 64 3 132 21 479 177 155 14 604 361 21 15 44 21 50 17 22 11 40 15 85 4 140 104 413 346 141 66 213 92
"1821" "2019" "금천구" "시흥1동" 3078 15728 7976 0 0 0 0 1185 580 0 0 38 4 717 92 2062 1072 438 37 1668 1045 70 15 166 85 283 96 377 143 2974 1412 1732 687 632 356 2253 1846 296 141 837 365
"1822" "2019" "금천구" "시흥2동" 651 2009 1194 0 0 0 0 35 14 0 0 0 0 16 0 196 117 266 19 94 59 15 6 10 3 98 31 5 3 40 22 21 9 798 586 313 270 22 13 80 42
"1823" "2019" "금천구" "시흥3동" 3167 10083 2997 0 0 0 0 1360 343 1 0 41 7 1607 249 4104 1206 707 59 263 180 38 6 54 24 81 23 259 120 883 377 19 11 356 241 91 74 27 14 192 63
"1824" "2019" "금천구" "시흥4동" 853 2034 1144 0 0 0 0 179 109 0 0 10 1 76 6 289 139 295 22 178 108 2 2 17 10 41 19 15 7 1 0 24 17 303 252 353 308 48 30 203 114
"1825" "2019" "금천구" "시흥5동" 1132 3561 1708 0 0 0 0 233 140 0 0 0 0 114 20 486 256 844 50 449 313 8 0 28 13 90 30 20 7 47 20 81 16 218 138 598 524 101 49 244 132
"1826" "2019" "노원구" "공릉1동" 2841 11948 5947 0 0 0 0 573 308 0 0 74 9 621 149 1773 786 1057 52 1513 910 251 75 246 116 309 106 796 434 1187 493 117 23 783 610 1824 1449 219 102 605 325
"1827" "2019" "노원구" "공릉2동" 1955 11629 5780 1 0 0 0 493 171 0 0 0 0 116 23 722 360 867 34 1264 727 124 42 63 39 352 123 555 266 222 124 29 18 4112 2145 1877 1337 477 182 355 189
"1828" "2019" "노원구" "상계10동" 515 2188 928 0 0 0 0 4 2 0 0 27 2 20 6 164 85 770 25 97 57 21 16 63 60 118 30 29 12 23 12 86 57 409 286 206 194 56 32 95 52
"1829" "2019" "노원구" "상계1동" 3183 9518 4361 0 0 0 0 210 91 0 0 30 5 380 68 1418 683 2116 47 1230 766 65 44 45 24 287 106 277 67 627 410 89 17 710 525 1394 1189 164 85 476 234
"1830" "2019" "노원구" "상계2동" 2668 10536 6216 0 0 0 0 253 118 0 0 20 1 229 56 2528 1526 436 38 2666 1534 63 28 169 118 319 113 137 81 275 187 64 20 677 466 1573 1329 392 165 735 436
"1831" "2019" "노원구" "상계3.4동" 1196 3787 1571 0 0 0 0 224 139 0 0 0 0 100 26 485 240 1252 69 354 243 20 10 7 4 101 45 26 11 53 31 101 17 255 181 468 395 76 35 265 125
"1832" "2019" "노원구" "상계5동" 1567 4936 2620 0 0 0 0 425 234 0 0 2 1 190 50 765 325 312 33 528 312 27 6 48 23 166 66 108 35 575 262 24 16 272 171 1011 848 122 53 361 185
"1833" "2019" "노원구" "상계6.7동" 1921 15772 9962 0 0 0 0 45 21 285 46 67 11 146 43 1132 690 327 22 1555 956 60 13 2761 2074 562 206 197 90 205 161 1939 875 1700 1148 4174 3252 211 85 406 269
"1834" "2019" "노원구" "상계8동" 484 1697 1115 0 0 0 0 10 2 0 0 0 0 25 9 178 101 95 9 156 96 2 2 40 24 108 28 4 2 1 1 16 7 533 399 402 370 50 20 77 45
"1835" "2019" "노원구" "상계9동" 698 2520 1460 0 0 0 0 11 4 0 0 0 0 16 6 355 209 263 13 217 139 0 0 52 33 153 37 5 3 5 1 63 21 859 562 390 345 39 23 92 64
"1836" "2019" "노원구" "월계1동" 1466 6721 2723 0 0 0 0 352 131 3 0 3 2 173 38 608 259 924 44 968 557 31 8 34 21 445 146 194 80 38 18 20 10 1473 461 889 691 223 89 343 168
"1837" "2019" "노원구" "월계2동" 930 3255 1571 0 0 0 0 160 82 0 0 0 0 55 13 281 148 564 28 204 122 14 5 3 1 136 39 56 33 40 18 55 15 1147 640 361 314 59 28 120 85
"1838" "2019" "노원구" "월계3동" 996 4143 1951 0 0 0 0 27 17 0 0 11 0 48 11 933 468 1074 72 331 208 32 8 33 19 225 66 105 43 47 26 86 25 421 350 573 518 49 26 148 94
"1839" "2019" "노원구" "중계1동" 1050 4205 2324 0 0 0 0 13 7 0 0 0 0 51 13 580 367 171 7 562 344 4 1 55 32 236 87 17 7 19 12 70 28 1732 979 260 211 205 98 230 131
"1840" "2019" "노원구" "중계2.3동" 1382 5153 3072 0 0 0 0 100 47 0 0 0 0 25 5 1291 851 345 15 715 436 93 56 35 15 224 71 33 17 69 30 97 27 889 592 832 683 170 83 235 144
"1841" "2019" "노원구" "중계4동" 1059 3923 2274 0 0 0 0 35 20 0 0 0 0 87 29 578 344 269 19 725 452 1 0 49 30 172 57 15 3 37 16 24 10 774 470 786 630 167 79 204 115
"1842" "2019" "노원구" "중계본동" 1205 5602 2982 0 0 0 0 188 107 0 0 0 0 29 5 494 261 302 10 591 347 261 102 32 18 236 77 39 15 660 382 29 12 1810 1058 437 341 275 132 219 115
"1843" "2019" "노원구" "하계1동" 1088 7931 4090 0 0 0 0 397 142 0 0 0 0 173 31 1061 541 616 30 753 486 12 3 40 20 232 68 172 41 291 184 602 123 1206 768 1808 1352 232 102 336 199
"1844" "2019" "노원구" "하계2동" 414 1220 744 0 0 0 0 13 6 0 0 0 0 24 11 112 68 195 13 91 55 1 0 13 8 84 30 6 3 1 0 22 12 381 304 187 177 14 6 76 51
"1845" "2019" "도봉구" "도봉1동" 1626 5766 2393 1 0 0 0 442 249 0 0 48 7 256 53 962 413 1372 85 829 507 19 8 38 20 115 48 72 26 37 12 101 36 414 269 595 459 123 54 342 147
"1846" "2019" "도봉구" "도봉2동" 1426 6319 2936 0 0 0 0 109 52 0 0 3 1 128 25 731 328 912 43 498 322 18 8 64 26 516 175 408 169 360 133 767 351 367 263 1020 881 93 41 325 118
"1847" "2019" "도봉구" "방학1동" 2350 13653 6344 0 0 0 0 510 310 0 0 3 1 514 77 1669 921 1089 34 1468 888 35 13 163 75 327 130 503 212 934 314 1903 762 697 524 2783 1653 286 150 769 280
"1848" "2019" "도봉구" "방학2동" 1219 2909 1478 0 0 0 0 434 228 0 0 0 0 124 35 658 305 299 15 342 203 8 4 13 7 48 20 9 5 65 20 24 12 226 163 389 318 40 17 230 126
"1849" "2019" "도봉구" "방학3동" 898 3169 1720 0 0 0 0 54 32 0 0 0 0 100 37 328 159 603 14 326 206 0 0 35 19 156 49 21 8 8 6 58 22 469 364 798 688 68 34 145 82
"1850" "2019" "도봉구" "쌍문1동" 913 3831 1896 0 0 0 0 137 44 0 0 0 0 117 27 444 222 531 16 370 239 107 31 21 13 82 31 67 46 11 4 52 18 1111 661 473 391 101 51 207 102
"1851" "2019" "도봉구" "쌍문2동" 1280 5572 2842 0 0 0 0 330 199 3 0 0 0 312 56 847 461 551 14 662 418 19 6 117 42 424 63 52 30 105 66 56 20 444 310 1097 890 154 78 399 189
"1852" "2019" "도봉구" "쌍문3동" 966 4182 2246 0 0 0 0 228 118 0 0 24 3 259 43 725 355 154 8 525 319 334 133 52 32 105 42 47 21 39 20 55 23 174 111 1122 823 53 26 286 169
"1853" "2019" "도봉구" "쌍문4동" 611 2093 1155 0 0 0 0 24 12 0 0 0 0 62 13 214 120 188 10 175 115 4 2 3 1 119 45 6 3 15 9 19 11 888 545 174 156 56 28 146 85
"1854" "2019" "도봉구" "창1동" 1538 3958 1882 0 0 0 0 109 62 0 0 4 0 170 29 569 330 756 43 577 358 122 18 105 56 176 64 36 16 20 10 49 11 492 352 406 332 135 60 232 141
"1855" "2019" "도봉구" "창2동" 1410 4428 2032 0 0 0 0 880 413 0 0 3 1 138 21 847 345 554 25 425 242 6 2 16 9 145 60 39 12 68 18 57 23 262 192 550 451 133 59 305 159
"1856" "2019" "도봉구" "창3동" 915 2170 1158 0 0 0 0 258 124 17 11 0 0 83 17 459 213 219 8 309 195 1 0 13 9 75 31 11 6 15 5 20 13 169 133 328 286 40 20 153 87
"1857" "2019" "도봉구" "창4동" 1319 7530 3542 0 0 0 0 60 28 0 0 9 1 1103 266 1360 810 649 34 677 433 57 27 401 288 238 83 368 172 268 87 543 161 777 527 405 340 322 131 293 154
"1858" "2019" "도봉구" "창5동" 2157 7359 3717 0 0 1 0 219 115 2 0 0 0 199 24 984 452 1187 50 1020 622 22 10 66 36 234 84 117 56 85 58 188 111 828 575 1398 1179 174 78 635 267
"1859" "2019" "동대문구" "답십리1동" 1971 8041 3906 0 0 3 0 869 413 0 0 2 0 484 99 1604 633 672 38 582 348 63 27 230 116 312 118 224 101 1238 792 66 20 492 357 784 651 104 49 312 144
"1860" "2019" "동대문구" "답십리2동" 2187 7544 3274 0 0 0 0 659 313 0 0 3 0 427 85 2536 764 415 39 624 388 20 7 122 63 494 187 164 62 280 190 31 16 277 195 929 731 130 59 433 175
"1861" "2019" "동대문구" "용신동" 5195 28569 13599 0 0 0 0 3420 1539 3 1 39 4 1241 173 6650 2479 456 74 2043 1295 525 179 2119 1571 991 399 2341 953 2639 1542 1632 667 1120 575 2228 1623 452 243 670 282
"1862" "2019" "동대문구" "이문1동" 1191 6425 2506 0 0 0 0 87 38 0 0 2 0 153 37 550 248 180 15 1039 607 16 6 53 27 150 50 293 194 55 24 70 28 3082 813 290 227 140 58 265 134
"1863" "2019" "동대문구" "이문2동" 688 2293 985 0 0 0 0 176 90 0 0 46 4 218 31 251 132 562 46 222 131 1 0 9 4 127 43 14 6 3 1 25 14 233 189 257 221 24 15 125 58
"1864" "2019" "동대문구" "장안1동" 4409 20501 9102 0 0 0 0 3321 1656 0 0 10 2 1539 189 5073 2029 1209 90 1730 1026 713 457 728 483 886 265 705 228 1628 893 249 45 502 362 1164 919 298 145 746 313
"1865" "2019" "동대문구" "장안2동" 3071 11503 6169 0 0 0 0 2013 1019 0 0 20 9 338 61 2584 1215 604 35 1732 1086 61 25 85 44 261 94 235 143 187 66 61 18 1091 764 1438 1185 313 150 480 255
"1866" "2019" "동대문구" "전농1동" 2262 7802 3713 0 0 0 0 452 218 0 0 1 0 354 60 2118 1096 891 42 1501 876 83 33 67 40 195 83 126 62 314 156 144 31 331 216 628 508 169 85 428 207
"1867" "2019" "동대문구" "전농2동" 920 4853 2365 0 0 0 0 200 95 0 0 0 0 69 19 389 204 176 4 404 250 18 6 29 16 107 38 236 86 12 5 152 82 2471 1181 284 241 73 36 233 102
"1868" "2019" "동대문구" "제기동" 4632 13499 5787 0 0 1 0 1082 451 0 0 3 0 362 59 6124 2581 331 42 1277 795 61 16 233 156 330 105 1299 102 154 51 98 47 514 353 1070 777 104 42 456 210
"1869" "2019" "동대문구" "청량리동" 1614 8267 3904 0 0 0 0 239 106 0 0 12 5 244 52 1072 467 209 10 859 518 122 23 227 97 238 78 1495 568 191 86 602 141 781 422 1296 1001 236 102 444 228
"1870" "2019" "동대문구" "회기동" 1034 10615 5508 0 0 0 0 61 29 0 0 0 0 58 10 558 330 71 4 1373 743 209 75 69 40 70 23 104 45 55 32 39 9 4459 1936 3041 2009 174 82 274 141
"1871" "2019" "동대문구" "휘경1동" 929 3558 1930 0 0 0 0 208 99 0 0 2 0 180 31 1001 586 127 16 717 435 25 8 18 10 183 60 65 22 169 107 19 10 134 83 340 290 88 43 282 130
"1872" "2019" "동대문구" "휘경2동" 1221 4930 2585 0 0 0 0 169 69 0 0 3 0 130 26 440 195 617 25 317 198 14 4 18 9 145 52 24 13 60 24 242 62 1170 787 1405 1034 39 24 137 63
"1873" "2019" "동작구" "노량진1동" 1856 8214 4133 0 0 0 0 65 32 0 0 14 0 202 39 859 385 254 17 2052 1172 132 69 75 37 348 121 74 28 932 559 558 219 1435 717 461 398 427 178 326 162
"1874" "2019" "동작구" "노량진2동" 1706 7779 3843 0 0 0 0 59 29 0 0 67 5 55 10 2541 982 207 15 765 488 290 142 359 268 91 36 99 47 484 363 1371 637 584 248 383 323 98 57 326 193
"1875" "2019" "동작구" "대방동" 1693 11691 5216 0 0 0 0 326 170 0 0 7 3 1615 91 1244 485 315 12 1025 615 411 119 206 119 438 156 1042 321 821 409 125 29 1887 1179 1394 1189 191 70 644 249
"1876" "2019" "동작구" "사당1동" 1790 9815 4577 0 0 0 0 124 55 81 27 0 0 766 99 1083 568 316 39 1345 758 329 114 1577 895 430 152 541 170 1019 293 74 25 386 283 991 709 187 104 566 286
"1877" "2019" "동작구" "사당2동" 1633 6712 3780 0 0 0 0 234 159 0 0 0 0 139 25 1194 614 435 55 1324 724 79 23 101 57 276 93 136 54 772 687 88 23 510 353 653 537 241 104 530 272
"1878" "2019" "동작구" "사당3동" 936 4032 2018 0 0 0 0 55 25 0 0 17 2 246 43 438 208 205 17 403 219 50 15 30 14 385 151 33 6 551 309 23 12 824 538 318 270 192 62 262 127
"1879" "2019" "동작구" "사당4동" 659 1953 1024 0 0 0 0 68 29 0 0 1 0 107 18 496 247 166 6 213 128 12 3 47 22 84 29 8 4 24 15 19 9 119 82 404 323 56 26 129 83
"1880" "2019" "동작구" "사당5동" 519 1646 837 0 0 0 0 39 15 0 0 34 2 86 9 232 102 131 11 160 96 21 11 5 3 67 22 70 20 69 27 28 17 365 286 88 79 120 66 131 71
"1881" "2019" "동작구" "상도1동" 1765 8821 4421 0 0 0 0 172 82 0 0 0 0 476 52 1072 555 410 20 1372 792 252 124 65 39 277 115 313 146 53 21 71 24 2787 1399 843 714 194 105 464 233
"1882" "2019" "동작구" "상도2동" 1398 5299 2777 0 0 0 0 141 84 36 1 49 1 373 38 741 329 144 4 761 481 41 13 91 48 256 93 155 62 106 51 239 131 635 465 1049 727 152 64 330 185
"1883" "2019" "동작구" "상도3동" 1011 3477 1960 0 0 0 0 125 71 0 0 0 0 270 28 646 392 234 10 469 284 10 4 49 27 122 44 36 21 97 10 56 19 167 118 882 767 88 42 226 123
"1884" "2019" "동작구" "상도4동" 1008 3105 1777 0 0 0 0 109 56 0 0 3 0 95 15 465 270 334 19 440 266 25 8 21 9 83 29 30 11 25 9 28 20 424 318 750 612 53 29 220 106
"1885" "2019" "동작구" "신대방1동" 1035 4210 1813 0 0 0 0 150 79 1 0 5 3 849 34 677 350 138 10 463 298 16 3 66 43 177 56 225 84 311 92 64 18 382 269 350 296 89 42 247 136
"1886" "2019" "동작구" "신대방2동" 1227 19081 9988 0 0 0 0 239 113 0 0 180 35 546 77 1579 831 130 20 1103 725 2447 904 527 146 2287 1817 3165 1187 1156 510 982 396 446 327 3081 2361 708 318 505 221
"1887" "2019" "동작구" "흑석동" 1557 10324 5698 0 0 0 0 189 102 0 0 44 2 147 24 734 414 225 34 1357 825 57 42 65 34 335 130 513 283 463 137 66 27 3163 1482 2309 1799 228 109 429 254
"1888" "2019" "마포구" "공덕동" 2756 18197 8298 0 0 0 0 1029 538 0 0 12 2 1795 204 1921 920 421 121 1442 923 1536 558 1692 749 532 245 1477 499 2855 1570 843 325 520 370 1173 870 161 68 788 336
"1889" "2019" "마포구" "대흥동" 1571 10097 5134 0 0 0 0 173 72 0 0 0 0 81 25 1046 589 141 24 1125 653 374 114 626 477 330 149 483 213 975 368 27 17 2992 1337 652 507 457 282 615 307
"1890" "2019" "마포구" "도화동" 2082 16774 7727 0 0 0 0 364 106 1 0 4 1 701 114 1871 831 1045 453 1796 1041 1578 373 836 455 613 214 1645 742 3988 1880 190 41 527 414 882 723 150 55 583 284
"1891" "2019" "마포구" "망원1동" 1899 5293 2453 0 0 0 0 250 116 0 0 2 0 322 41 999 484 594 55 1162 664 194 75 87 47 132 55 221 94 120 43 94 24 132 85 575 466 176 72 233 132
"1892" "2019" "마포구" "망원2동" 1348 4505 2093 0 0 0 0 187 84 0 0 4 0 405 90 808 374 514 70 632 377 231 61 25 12 157 71 157 69 179 65 21 13 381 291 296 239 133 51 375 226
"1893" "2019" "마포구" "상암동" 2531 41880 17407 0 0 0 0 452 171 96 16 87 10 421 90 4490 2049 1841 237 2694 1556 20993 7707 733 399 787 312 3092 1247 1290 661 733 322 1367 919 1062 886 656 169 1086 656
"1894" "2019" "마포구" "서강동" 1828 12774 5916 0 0 0 0 150 63 287 39 4 0 751 172 1537 793 342 96 1715 909 664 257 226 116 228 90 600 229 2974 1395 71 15 2045 959 566 445 202 81 412 257
"1895" "2019" "마포구" "서교동" 9552 57173 29389 0 0 0 0 1076 443 12 3 74 5 2347 447 10201 5325 1727 763 10133 5196 6464 3266 2716 1736 1226 405 5220 2334 7834 4418 179 40 2521 1509 1759 1438 1417 609 2267 1452
"1896" "2019" "마포구" "성산1동" 1534 11155 3328 0 0 0 0 239 88 0 0 90 2 2865 332 1327 527 435 79 691 423 659 274 51 25 92 27 1117 333 2085 252 23 13 639 438 317 240 159 84 366 191
"1897" "2019" "마포구" "성산2동" 1757 11682 5939 0 0 0 0 98 33 0 0 14 2 570 128 1415 753 537 60 683 440 96 45 40 20 230 80 224 69 3383 1771 1387 661 843 612 993 864 481 184 688 217
"1898" "2019" "마포구" "신수동" 1209 5549 2676 0 0 0 0 236 140 0 0 3 0 399 104 942 357 505 168 484 280 279 122 87 69 182 69 361 161 296 125 378 144 541 359 571 461 73 24 212 93
"1899" "2019" "마포구" "아현동" 1619 10936 5065 0 0 0 0 216 109 0 0 2 2 296 66 1055 522 342 114 830 510 782 222 1289 703 327 139 2323 728 1128 667 542 86 514 356 628 521 114 48 548 272
"1900" "2019" "마포구" "연남동" 1915 6911 3172 0 0 0 0 186 77 0 0 0 0 485 84 1132 489 197 50 2091 956 550 268 20 9 127 44 608 259 568 334 61 20 379 246 188 160 73 29 246 147
"1901" "2019" "마포구" "염리동" 726 4383 2095 0 0 0 0 93 42 0 0 2 1 54 11 557 229 508 184 605 375 524 188 131 60 135 48 120 46 633 245 33 16 605 387 174 157 41 19 168 87
"1902" "2019" "마포구" "용강동" 2566 18813 8595 0 0 0 0 204 72 89 21 15 2 964 108 3880 1677 1161 413 1500 941 1054 396 651 255 650 242 1248 489 4935 2459 306 167 786 583 421 323 178 83 771 364
"1903" "2019" "마포구" "합정동" 2397 11154 5431 0 0 0 0 265 120 0 0 48 4 1192 196 1697 847 582 277 1842 983 863 329 850 475 228 80 1339 572 644 401 21 10 410 323 586 490 136 60 451 264
"1904" "2019" "서대문구" "남가좌1동" 691 2204 1412 0 0 0 0 76 50 0 0 0 0 24 4 493 292 91 6 414 299 13 6 56 28 97 39 35 23 36 13 18 10 225 175 487 397 48 17 91 53
"1905" "2019" "서대문구" "남가좌2동" 1310 5271 2712 0 0 0 0 150 57 0 0 86 3 134 27 650 315 210 12 761 438 63 34 59 33 134 70 31 12 102 24 57 18 1978 1067 464 408 131 61 261 133
"1906" "2019" "서대문구" "북가좌1동" 681 3173 1207 0 0 0 0 65 31 0 0 0 0 125 14 369 164 1040 25 172 94 58 10 35 14 203 63 21 10 14 9 19 15 519 388 322 269 59 21 152 80
"1907" "2019" "서대문구" "북가좌2동" 2443 6752 2957 0 0 0 0 308 158 0 0 17 5 514 74 688 302 1465 31 621 393 137 32 77 43 251 110 62 24 1060 705 97 22 332 231 660 591 104 45 359 191
"1908" "2019" "서대문구" "북아현동" 862 2420 1301 0 0 0 0 293 168 0 0 0 0 47 3 464 217 85 3 280 179 16 4 44 24 174 96 60 28 47 30 81 20 308 171 293 239 61 32 167 87
