날짜,분,출발시간,연휴길이,눈비,1종 교통량,2종 교통량,서울인구수 ,소요시간
2013-02-08,1,0,3,TRUE,3793419,229419,10388055,97
2013-02-08,2,0,3,TRUE,3793419,229419,10388055,96
2013-02-08,3,0,3,TRUE,3793419,229419,10388055,82
2013-02-08,4,0,3,TRUE,3793419,229419,10388055,0
2013-02-08,5,0,3,TRUE,3793419,229419,10388055,93
2013-02-08,6,0,3,TRUE,3793419,229419,10388055,94
2013-02-08,7,0,3,TRUE,3793419,229419,10388055,94
2013-02-08,8,0,3,TRUE,3793419,229419,10388055,97
2013-02-08,9,0,3,TRUE,3793419,229419,10388055,93
2013-02-08,10,0,3,TRUE,3793419,229419,10388055,96
2013-02-08,11,0,3,TRUE,3793419,229419,10388055,92
2013-02-08,12,0,3,TRUE,3793419,229419,10388055,96
2014-01-29,1,0,4,FALSE,3551327,179224,10369593,88
2014-01-29,2,0,4,FALSE,3551327,179224,10369593,80
2014-01-29,3,0,4,FALSE,3551327,179224,10369593,84
2014-01-29,4,0,4,FALSE,3551327,179224,10369593,82
2014-01-29,5,0,4,FALSE,3551327,179224,10369593,85
2014-01-29,6,0,4,FALSE,3551327,179224,10369593,86
2014-01-29,7,0,4,FALSE,3551327,179224,10369593,83
2014-01-29,8,0,4,FALSE,3551327,179224,10369593,84
2014-01-29,9,0,4,FALSE,3551327,179224,10369593,87
2014-01-29,10,0,4,FALSE,3551327,179224,10369593,89
2014-01-29,11,0,4,FALSE,3551327,179224,10369593,88
2014-01-29,12,0,4,FALSE,3551327,179224,10369593,87
2015-02-17,1,0,5,TRUE,3117065,141548,10297138,106
2015-02-17,2,0,5,TRUE,3117065,141548,10297138,95
2015-02-17,3,0,5,TRUE,3117065,141548,10297138,95
2015-02-17,4,0,5,TRUE,3117065,141548,10297138,86
2015-02-17,5,0,5,TRUE,3117065,141548,10297138,86
2015-02-17,6,0,5,TRUE,3117065,141548,10297138,86
2015-02-17,7,0,5,TRUE,3117065,141548,10297138,84
2015-02-17,8,0,5,TRUE,3117065,141548,10297138,86
2015-02-17,9,0,5,TRUE,3117065,141548,10297138,86
2015-02-17,10,0,5,TRUE,3117065,141548,10297138,84
2015-02-17,11,0,5,TRUE,3117065,141548,10297138,84
2015-02-17,12,0,5,TRUE,3117065,141548,10297138,85
2017-01-26,1,0,4,TRUE,2263990,55522,10124579,87
2017-01-26,2,0,4,TRUE,2263990,55522,10124579,87
2017-01-26,3,0,4,TRUE,2263990,55522,10124579,91
2017-01-26,4,0,4,TRUE,2263990,55522,10124579,82
2017-01-26,5,0,4,TRUE,2263990,55522,10124579,87
2017-01-26,6,0,4,TRUE,2263990,55522,10124579,0
2017-01-26,7,0,4,TRUE,2263990,55522,10124579,92
2017-01-26,8,0,4,TRUE,2263990,55522,10124579,90
2017-01-26,9,0,4,TRUE,2263990,55522,10124579,89
2017-01-26,10,0,4,TRUE,2263990,55522,10124579,85
2017-01-26,11,0,4,TRUE,2263990,55522,10124579,88
2017-01-26,12,0,4,TRUE,2263990,55522,10124579,84
2018-02-14,1,0,4,FALSE,2062008,46739,10049607,95
2018-02-14,2,0,4,FALSE,2062008,46739,10049607,96
2018-02-14,3,0,4,FALSE,2062008,46739,10049607,83
2018-02-14,4,0,4,FALSE,2062008,46739,10049607,94
2018-02-14,5,0,4,FALSE,2062008,46739,10049607,92
2018-02-14,6,0,4,FALSE,2062008,46739,10049607,96
2018-02-14,7,0,4,FALSE,2062008,46739,10049607,92
2018-02-14,8,0,4,FALSE,2062008,46739,10049607,92
2018-02-14,9,0,4,FALSE,2062008,46739,10049607,90
2018-02-14,10,0,4,FALSE,2062008,46739,10049607,90
2018-02-14,11,0,4,FALSE,2062008,46739,10049607,93
2018-02-14,12,0,4,FALSE,2062008,46739,10049607,89
2020-01-23,1,0,4,FALSE,6931877,654882,9911088,76
2020-01-23,2,0,4,FALSE,6931877,654882,9911088,74
2020-01-23,3,0,4,FALSE,6931877,654882,9911088,77
2020-01-23,4,0,4,FALSE,6931877,654882,9911088,70
2020-01-23,5,0,4,FALSE,6931877,654882,9911088,80
2020-01-23,6,0,4,FALSE,6931877,654882,9911088,80
2020-01-23,7,0,4,FALSE,6931877,654882,9911088,80
2020-01-23,8,0,4,FALSE,6931877,654882,9911088,83
2020-01-23,9,0,4,FALSE,6931877,654882,9911088,83
2020-01-23,10,0,4,FALSE,6931877,654882,9911088,85
2020-01-23,11,0,4,FALSE,6931877,654882,9911088,89
2020-01-23,12,0,4,FALSE,6931877,654882,9911088,89
2013-02-08,1,1,3,TRUE,2514790,203047,10388055,89
2013-02-08,2,1,3,TRUE,2514790,203047,10388055,93
2013-02-08,3,1,3,TRUE,2514790,203047,10388055,85
2013-02-08,4,1,3,TRUE,2514790,203047,10388055,88
2013-02-08,5,1,3,TRUE,2514790,203047,10388055,90
2013-02-08,6,1,3,TRUE,2514790,203047,10388055,91
2013-02-08,7,1,3,TRUE,2514790,203047,10388055,91
2013-02-08,8,1,3,TRUE,2514790,203047,10388055,94
2013-02-08,9,1,3,TRUE,2514790,203047,10388055,89
2013-02-08,10,1,3,TRUE,2514790,203047,10388055,92
2013-02-08,11,1,3,TRUE,2514790,203047,10388055,93
2013-02-08,12,1,3,TRUE,2514790,203047,10388055,92
2014-01-29,1,1,4,FALSE,2379600,172692,10369593,82
2014-01-29,2,1,4,FALSE,2379600,172692,10369593,81
2014-01-29,3,1,4,FALSE,2379600,172692,10369593,87
2014-01-29,4,1,4,FALSE,2379600,172692,10369593,78
2014-01-29,5,1,4,FALSE,2379600,172692,10369593,92
2014-01-29,6,1,4,FALSE,2379600,172692,10369593,88
2014-01-29,7,1,4,FALSE,2379600,172692,10369593,84
2014-01-29,8,1,4,FALSE,2379600,172692,10369593,84
2014-01-29,9,1,4,FALSE,2379600,172692,10369593,83
2014-01-29,10,1,4,FALSE,2379600,172692,10369593,88
2014-01-29,11,1,4,FALSE,2379600,172692,10369593,90
2014-01-29,12,1,4,FALSE,2379600,172692,10369593,85
2015-02-17,1,1,5,FALSE,2088998,141617,10297138,83
2015-02-17,2,1,5,FALSE,2088998,141617,10297138,85
2015-02-17,3,1,5,FALSE,2088998,141617,10297138,85
2015-02-17,4,1,5,FALSE,2088998,141617,10297138,85
2015-02-17,5,1,5,FALSE,2088998,141617,10297138,88
2015-02-17,6,1,5,FALSE,2088998,141617,10297138,89
2015-02-17,7,1,5,FALSE,2088998,141617,10297138,89
2015-02-17,8,1,5,FALSE,2088998,141617,10297138,89
2015-02-17,9,1,5,FALSE,2088998,141617,10297138,89
2015-02-17,10,1,5,FALSE,2088998,141617,10297138,87
2015-02-17,11,1,5,FALSE,2088998,141617,10297138,85
2015-02-17,12,1,5,FALSE,2088998,141617,10297138,86
2017-01-26,1,1,4,TRUE,1534668,56025,10124579,92
2017-01-26,2,1,4,TRUE,1534668,56025,10124579,84
2017-01-26,3,1,4,TRUE,1534668,56025,10124579,89
2017-01-26,4,1,4,TRUE,1534668,56025,10124579,86
2017-01-26,5,1,4,TRUE,1534668,56025,10124579,90
2017-01-26,6,1,4,TRUE,1534668,56025,10124579,87
2017-01-26,7,1,4,TRUE,1534668,56025,10124579,87
2017-01-26,8,1,4,TRUE,1534668,56025,10124579,83
2017-01-26,9,1,4,TRUE,1534668,56025,10124579,87
2017-01-26,10,1,4,TRUE,1534668,56025,10124579,82
2017-01-26,11,1,4,TRUE,1534668,56025,10124579,89
2017-01-26,12,1,4,TRUE,1534668,56025,10124579,88
2018-02-14,1,1,4,FALSE,1404611,48487,10049607,89
2018-02-14,2,1,4,FALSE,1404611,48487,10049607,86
2018-02-14,3,1,4,FALSE,1404611,48487,10049607,92
2018-02-14,4,1,4,FALSE,1404611,48487,10049607,96
2018-02-14,5,1,4,FALSE,1404611,48487,10049607,90
2018-02-14,6,1,4,FALSE,1404611,48487,10049607,93
2018-02-14,7,1,4,FALSE,1404611,48487,10049607,91
2018-02-14,8,1,4,FALSE,1404611,48487,10049607,91
2018-02-14,9,1,4,FALSE,1404611,48487,10049607,95
2018-02-14,10,1,4,FALSE,1404611,48487,10049607,91
2018-02-14,11,1,4,FALSE,1404611,48487,10049607,98
2018-02-14,12,1,4,FALSE,1404611,48487,10049607,97
2020-01-23,1,1,4,FALSE,3910325,423050,9911088,83
2020-01-23,2,1,4,FALSE,3910325,423050,9911088,82
2020-01-23,3,1,4,FALSE,3910325,423050,9911088,83
2020-01-23,4,1,4,FALSE,3910325,423050,9911088,84
2020-01-23,5,1,4,FALSE,3910325,423050,9911088,82
2020-01-23,6,1,4,FALSE,3910325,423050,9911088,86
2020-01-23,7,1,4,FALSE,3910325,423050,9911088,87
2020-01-23,8,1,4,FALSE,3910325,423050,9911088,86
2020-01-23,9,1,4,FALSE,3910325,423050,9911088,86
2020-01-23,10,1,4,FALSE,3910325,423050,9911088,86
2020-01-23,11,1,4,FALSE,3910325,423050,9911088,87
2020-01-23,12,1,4,FALSE,3910325,423050,9911088,89
2013-02-08,1,2,3,TRUE,1846564,235137,10388055,91
2013-02-08,2,2,3,TRUE,1846564,235137,10388055,93
2013-02-08,3,2,3,TRUE,1846564,235137,10388055,92
2013-02-08,4,2,3,TRUE,1846564,235137,10388055,92
2013-02-08,5,2,3,TRUE,1846564,235137,10388055,89
2013-02-08,6,2,3,TRUE,1846564,235137,10388055,94
2013-02-08,7,2,3,TRUE,1846564,235137,10388055,92
2013-02-08,8,2,3,TRUE,1846564,235137,10388055,96
2013-02-08,9,2,3,TRUE,1846564,235137,10388055,98
2013-02-08,10,2,3,TRUE,1846564,235137,10388055,92
2013-02-08,11,2,3,TRUE,1846564,235137,10388055,90
2013-02-08,12,2,3,TRUE,1846564,235137,10388055,93
2014-01-29,1,2,4,FALSE,1755680,206269,10369593,83
2014-01-29,2,2,4,FALSE,1755680,206269,10369593,86
2014-01-29,3,2,4,FALSE,1755680,206269,10369593,0
2014-01-29,4,2,4,FALSE,1755680,206269,10369593,89
2014-01-29,5,2,4,FALSE,1755680,206269,10369593,89
2014-01-29,6,2,4,FALSE,1755680,206269,10369593,86
2014-01-29,7,2,4,FALSE,1755680,206269,10369593,89
2014-01-29,8,2,4,FALSE,1755680,206269,10369593,86
2014-01-29,9,2,4,FALSE,1755680,206269,10369593,89
2014-01-29,10,2,4,FALSE,1755680,206269,10369593,88
2014-01-29,11,2,4,FALSE,1755680,206269,10369593,89
2014-01-29,12,2,4,FALSE,1755680,206269,10369593,86
2015-02-17,1,2,5,FALSE,1541438,154967,10297138,91
2015-02-17,2,2,5,FALSE,1541438,154967,10297138,92
2015-02-17,3,2,5,FALSE,1541438,154967,10297138,90
2015-02-17,4,2,5,FALSE,1541438,154967,10297138,92
2015-02-17,5,2,5,FALSE,1541438,154967,10297138,96
2015-02-17,6,2,5,FALSE,1541438,154967,10297138,97
2015-02-17,7,2,5,FALSE,1541438,154967,10297138,96
2015-02-17,8,2,5,FALSE,1541438,154967,10297138,96
2015-02-17,9,2,5,FALSE,1541438,154967,10297138,102
2015-02-17,10,2,5,FALSE,1541438,154967,10297138,100
2015-02-17,11,2,5,FALSE,1541438,154967,10297138,101
2015-02-17,12,2,5,FALSE,1541438,154967,10297138,95
2017-01-26,1,2,4,TRUE,1146168,61401,10124579,94
2017-01-26,2,2,4,TRUE,1146168,61401,10124579,94
2017-01-26,3,2,4,TRUE,1146168,61401,10124579,98
2017-01-26,4,2,4,TRUE,1146168,61401,10124579,103
2017-01-26,5,2,4,TRUE,1146168,61401,10124579,98
2017-01-26,6,2,4,TRUE,1146168,61401,10124579,94
2017-01-26,7,2,4,TRUE,1146168,61401,10124579,88
2017-01-26,8,2,4,TRUE,1146168,61401,10124579,94
2017-01-26,9,2,4,TRUE,1146168,61401,10124579,98
2017-01-26,10,2,4,TRUE,1146168,61401,10124579,96
2017-01-26,11,2,4,TRUE,1146168,61401,10124579,93
2017-01-26,12,2,4,TRUE,1146168,61401,10124579,94
2018-02-14,1,2,4,FALSE,1075574,56086,10049607,90
2018-02-14,2,2,4,FALSE,1075574,56086,10049607,86
2018-02-14,3,2,4,FALSE,1075574,56086,10049607,88
2018-02-14,4,2,4,FALSE,1075574,56086,10049607,85
2018-02-14,5,2,4,FALSE,1075574,56086,10049607,86
2018-02-14,6,2,4,FALSE,1075574,56086,10049607,87
2018-02-14,7,2,4,FALSE,1075574,56086,10049607,84
2018-02-14,8,2,4,FALSE,1075574,56086,10049607,86
2018-02-14,9,2,4,FALSE,1075574,56086,10049607,89
2018-02-14,10,2,4,FALSE,1075574,56086,10049607,86
2018-02-14,11,2,4,FALSE,1075574,56086,10049607,83
2018-02-14,12,2,4,FALSE,1075574,56086,10049607,86
2020-01-23,1,2,4,FALSE,3073500,479703,9911088,78
2020-01-23,2,2,4,FALSE,3073500,479703,9911088,82
2020-01-23,3,2,4,FALSE,3073500,479703,9911088,86
2020-01-23,4,2,4,FALSE,3073500,479703,9911088,87
2020-01-23,5,2,4,FALSE,3073500,479703,9911088,87
2020-01-23,6,2,4,FALSE,3073500,479703,9911088,86
2020-01-23,7,2,4,FALSE,3073500,479703,9911088,85
2020-01-23,8,2,4,FALSE,3073500,479703,9911088,88
2020-01-23,9,2,4,FALSE,3073500,479703,9911088,89
2020-01-23,10,2,4,FALSE,3073500,479703,9911088,87
2020-01-23,11,2,4,FALSE,3073500,479703,9911088,87
2020-01-23,12,2,4,FALSE,3073500,479703,9911088,88
2013-02-08,1,3,3,TRUE,1632415,305994,10388055,117
2013-02-08,2,3,3,TRUE,1632415,305994,10388055,92
2013-02-08,3,3,3,TRUE,1632415,305994,10388055,91
2013-02-08,4,3,3,TRUE,1632415,305994,10388055,86
2013-02-08,5,3,3,TRUE,1632415,305994,10388055,92
2013-02-08,6,3,3,TRUE,1632415,305994,10388055,91
2013-02-08,7,3,3,TRUE,1632415,305994,10388055,91
2013-02-08,8,3,3,TRUE,1632415,305994,10388055,90
2013-02-08,9,3,3,TRUE,1632415,305994,10388055,96
2013-02-08,10,3,3,TRUE,1632415,305994,10388055,90
2013-02-08,11,3,3,TRUE,1632415,305994,10388055,90
2013-02-08,12,3,3,TRUE,1632415,305994,10388055,92
2014-01-29,1,3,4,FALSE,1560879,263359,10369593,86
2014-01-29,2,3,4,FALSE,1560879,263359,10369593,84
2014-01-29,3,3,4,FALSE,1560879,263359,10369593,88
2014-01-29,4,3,4,FALSE,1560879,263359,10369593,86
2014-01-29,5,3,4,FALSE,1560879,263359,10369593,84
2014-01-29,6,3,4,FALSE,1560879,263359,10369593,88
2014-01-29,7,3,4,FALSE,1560879,263359,10369593,92
2014-01-29,8,3,4,FALSE,1560879,263359,10369593,95
2014-01-29,9,3,4,FALSE,1560879,263359,10369593,91
2014-01-29,10,3,4,FALSE,1560879,263359,10369593,92
2014-01-29,11,3,4,FALSE,1560879,263359,10369593,0
2014-01-29,12,3,4,FALSE,1560879,263359,10369593,89
2015-02-17,1,3,5,TRUE,1393356,200633,10297138,93
2015-02-17,2,3,5,TRUE,1393356,200633,10297138,97
2015-02-17,3,3,5,TRUE,1393356,200633,10297138,94
2015-02-17,4,3,5,TRUE,1393356,200633,10297138,87
2015-02-17,5,3,5,TRUE,1393356,200633,10297138,0
2015-02-17,6,3,5,TRUE,1393356,200633,10297138,89
2015-02-17,7,3,5,TRUE,1393356,200633,10297138,93
2015-02-17,8,3,5,TRUE,1393356,200633,10297138,92
2015-02-17,9,3,5,TRUE,1393356,200633,10297138,91
2015-02-17,10,3,5,TRUE,1393356,200633,10297138,92
2015-02-17,11,3,5,TRUE,1393356,200633,10297138,89
2015-02-17,12,3,5,TRUE,1393356,200633,10297138,88
2017-01-26,1,3,4,TRUE,1076856,81915,10124579,95
2017-01-26,2,3,4,TRUE,1076856,81915,10124579,97
2017-01-26,3,3,4,TRUE,1076856,81915,10124579,98
2017-01-26,4,3,4,TRUE,1076856,81915,10124579,95
2017-01-26,5,3,4,TRUE,1076856,81915,10124579,96
2017-01-26,6,3,4,TRUE,1076856,81915,10124579,99
2017-01-26,7,3,4,TRUE,1076856,81915,10124579,95
2017-01-26,8,3,4,TRUE,1076856,81915,10124579,97
2017-01-26,9,3,4,TRUE,1076856,81915,10124579,97
2017-01-26,10,3,4,TRUE,1076856,81915,10124579,99
2017-01-26,11,3,4,TRUE,1076856,81915,10124579,100
2017-01-26,12,3,4,TRUE,1076856,81915,10124579,97
2018-02-14,1,3,4,FALSE,1010519,68881,10049607,91
2018-02-14,2,3,4,FALSE,1010519,68881,10049607,92
2018-02-14,3,3,4,FALSE,1010519,68881,10049607,107
2018-02-14,4,3,4,FALSE,1010519,68881,10049607,88
2018-02-14,5,3,4,FALSE,1010519,68881,10049607,90
2018-02-14,6,3,4,FALSE,1010519,68881,10049607,92
2018-02-14,7,3,4,FALSE,1010519,68881,10049607,99
2018-02-14,8,3,4,FALSE,1010519,68881,10049607,95
2018-02-14,9,3,4,FALSE,1010519,68881,10049607,91
2018-02-14,10,3,4,FALSE,1010519,68881,10049607,90
2018-02-14,11,3,4,FALSE,1010519,68881,10049607,92
2018-02-14,12,3,4,FALSE,1010519,68881,10049607,96
2020-01-23,1,3,4,FALSE,3184334,577997,9911088,92
2020-01-23,2,3,4,FALSE,3184334,577997,9911088,89
2020-01-23,3,3,4,FALSE,3184334,577997,9911088,89
2020-01-23,4,3,4,FALSE,3184334,577997,9911088,94
2020-01-23,5,3,4,FALSE,3184334,577997,9911088,92
2020-01-23,6,3,4,FALSE,3184334,577997,9911088,93
2020-01-23,7,3,4,FALSE,3184334,577997,9911088,91
2020-01-23,8,3,4,FALSE,3184334,577997,9911088,93
2020-01-23,9,3,4,FALSE,3184334,577997,9911088,96
2020-01-23,10,3,4,FALSE,3184334,577997,9911088,93
2020-01-23,11,3,4,FALSE,3184334,577997,9911088,94
2020-01-23,12,3,4,FALSE,3184334,577997,9911088,91
2013-02-08,1,4,3,TRUE,2247045,444384,10388055,95
2013-02-08,2,4,3,TRUE,2247045,444384,10388055,93
2013-02-08,3,4,3,TRUE,2247045,444384,10388055,91
2013-02-08,4,4,3,TRUE,2247045,444384,10388055,94
2013-02-08,5,4,3,TRUE,2247045,444384,10388055,95
2013-02-08,6,4,3,TRUE,2247045,444384,10388055,95
2013-02-08,7,4,3,TRUE,2247045,444384,10388055,97
2013-02-08,8,4,3,TRUE,2247045,444384,10388055,94
2013-02-08,9,4,3,TRUE,2247045,444384,10388055,104
2013-02-08,10,4,3,TRUE,2247045,444384,10388055,100
2013-02-08,11,4,3,TRUE,2247045,444384,10388055,103
2013-02-08,12,4,3,TRUE,2247045,444384,10388055,98
2014-01-29,1,4,4,FALSE,2171128,394981,10369593,82
2014-01-29,2,4,4,FALSE,2171128,394981,10369593,82
2014-01-29,3,4,4,FALSE,2171128,394981,10369593,75
2014-01-29,4,4,4,FALSE,2171128,394981,10369593,79
2014-01-29,5,4,4,FALSE,2171128,394981,10369593,79
2014-01-29,6,4,4,FALSE,2171128,394981,10369593,79
2014-01-29,7,4,4,FALSE,2171128,394981,10369593,76
2014-01-29,8,4,4,FALSE,2171128,394981,10369593,75
2014-01-29,9,4,4,FALSE,2171128,394981,10369593,0
2014-01-29,10,4,4,FALSE,2171128,394981,10369593,75
2014-01-29,11,4,4,FALSE,2171128,394981,10369593,77
2014-01-29,12,4,4,FALSE,2171128,394981,10369593,76
2015-02-17,1,4,5,FALSE,1965195,313330,10297138,85
2015-02-17,2,4,5,FALSE,1965195,313330,10297138,83
2015-02-17,3,4,5,FALSE,1965195,313330,10297138,80
2015-02-17,4,4,5,FALSE,1965195,313330,10297138,87
2015-02-17,5,4,5,FALSE,1965195,313330,10297138,91
2015-02-17,6,4,5,FALSE,1965195,313330,10297138,88
2015-02-17,7,4,5,FALSE,1965195,313330,10297138,89
2015-02-17,8,4,5,FALSE,1965195,313330,10297138,86
2015-02-17,9,4,5,FALSE,1965195,313330,10297138,87
2015-02-17,10,4,5,FALSE,1965195,313330,10297138,89
2015-02-17,11,4,5,FALSE,1965195,313330,10297138,87
2015-02-17,12,4,5,FALSE,1965195,313330,10297138,87
2017-01-26,1,4,4,TRUE,1586722,120295,10124579,103
2017-01-26,2,4,4,TRUE,1586722,120295,10124579,95
2017-01-26,3,4,4,TRUE,1586722,120295,10124579,0
2017-01-26,4,4,4,TRUE,1586722,120295,10124579,88
2017-01-26,5,4,4,TRUE,1586722,120295,10124579,91
2017-01-26,6,4,4,TRUE,1586722,120295,10124579,95
2017-01-26,7,4,4,TRUE,1586722,120295,10124579,94
2017-01-26,8,4,4,TRUE,1586722,120295,10124579,92
2017-01-26,9,4,4,TRUE,1586722,120295,10124579,92
2017-01-26,10,4,4,TRUE,1586722,120295,10124579,92
2017-01-26,11,4,4,TRUE,1586722,120295,10124579,91
2017-01-26,12,4,4,TRUE,1586722,120295,10124579,91
2018-02-14,1,4,4,FALSE,1513685,103093,10049607,90
2018-02-14,2,4,4,FALSE,1513685,103093,10049607,90
2018-02-14,3,4,4,FALSE,1513685,103093,10049607,95
2018-02-14,4,4,4,FALSE,1513685,103093,10049607,89
2018-02-14,5,4,4,FALSE,1513685,103093,10049607,88
2018-02-14,6,4,4,FALSE,1513685,103093,10049607,89
2018-02-14,7,4,4,FALSE,1513685,103093,10049607,90
2018-02-14,8,4,4,FALSE,1513685,103093,10049607,91
2018-02-14,9,4,4,FALSE,1513685,103093,10049607,92
2018-02-14,10,4,4,FALSE,1513685,103093,10049607,91
2018-02-14,11,4,4,FALSE,1513685,103093,10049607,93
2018-02-14,12,4,4,FALSE,1513685,103093,10049607,94
2020-01-23,1,4,4,FALSE,5676460,765750,9911088,90
2020-01-23,2,4,4,FALSE,5676460,765750,9911088,91
2020-01-23,3,4,4,FALSE,5676460,765750,9911088,86
2020-01-23,4,4,4,FALSE,5676460,765750,9911088,96
2020-01-23,5,4,4,FALSE,5676460,765750,9911088,88
2020-01-23,6,4,4,FALSE,5676460,765750,9911088,87
2020-01-23,7,4,4,FALSE,5676460,765750,9911088,89
2020-01-23,8,4,4,FALSE,5676460,765750,9911088,86
2020-01-23,9,4,4,FALSE,5676460,765750,9911088,87
2020-01-23,10,4,4,FALSE,5676460,765750,9911088,83
2020-01-23,11,4,4,FALSE,5676460,765750,9911088,87
2020-01-23,12,4,4,FALSE,5676460,765750,9911088,89
2013-02-08,1,5,3,TRUE,5186824,774325,10388055,104
2013-02-08,2,5,3,TRUE,5186824,774325,10388055,105
2013-02-08,3,5,3,TRUE,5186824,774325,10388055,101
2013-02-08,4,5,3,TRUE,5186824,774325,10388055,106
2013-02-08,5,5,3,TRUE,5186824,774325,10388055,98
2013-02-08,6,5,3,TRUE,5186824,774325,10388055,104
2013-02-08,7,5,3,TRUE,5186824,774325,10388055,104
2013-02-08,8,5,3,TRUE,5186824,774325,10388055,101
2013-02-08,9,5,3,TRUE,5186824,774325,10388055,105
2013-02-08,10,5,3,TRUE,5186824,774325,10388055,105
2013-02-08,11,5,3,TRUE,5186824,774325,10388055,98
2013-02-08,12,5,3,TRUE,5186824,774325,10388055,97
2014-01-29,1,5,4,FALSE,5066315,680975,10369593,79
2014-01-29,2,5,4,FALSE,5066315,680975,10369593,79
2014-01-29,3,5,4,FALSE,5066315,680975,10369593,79
2014-01-29,4,5,4,FALSE,5066315,680975,10369593,79
2014-01-29,5,5,4,FALSE,5066315,680975,10369593,78
2014-01-29,6,5,4,FALSE,5066315,680975,10369593,75
2014-01-29,7,5,4,FALSE,5066315,680975,10369593,74
2014-01-29,8,5,4,FALSE,5066315,680975,10369593,78
2014-01-29,9,5,4,FALSE,5066315,680975,10369593,82
2014-01-29,10,5,4,FALSE,5066315,680975,10369593,81
2014-01-29,11,5,4,FALSE,5066315,680975,10369593,83
2014-01-29,12,5,4,FALSE,5066315,680975,10369593,84
2015-02-17,1,5,5,FALSE,4642716,569084,10297138,95
2015-02-17,2,5,5,FALSE,4642716,569084,10297138,97
2015-02-17,3,5,5,FALSE,4642716,569084,10297138,81
2015-02-17,4,5,5,FALSE,4642716,569084,10297138,96
2015-02-17,5,5,5,FALSE,4642716,569084,10297138,94
2015-02-17,6,5,5,FALSE,4642716,569084,10297138,104
2015-02-17,7,5,5,FALSE,4642716,569084,10297138,103
2015-02-17,8,5,5,FALSE,4642716,569084,10297138,96
2015-02-17,9,5,5,FALSE,4642716,569084,10297138,95
2015-02-17,10,5,5,FALSE,4642716,569084,10297138,94
2015-02-17,11,5,5,FALSE,4642716,569084,10297138,97
2015-02-17,12,5,5,FALSE,4642716,569084,10297138,100
2017-01-26,1,5,4,TRUE,3943211,240688,10124579,127
2017-01-26,2,5,4,TRUE,3943211,240688,10124579,92
2017-01-26,3,5,4,TRUE,3943211,240688,10124579,89
2017-01-26,4,5,4,TRUE,3943211,240688,10124579,0
2017-01-26,5,5,4,TRUE,3943211,240688,10124579,92
2017-01-26,6,5,4,TRUE,3943211,240688,10124579,95
2017-01-26,7,5,4,TRUE,3943211,240688,10124579,93
2017-01-26,8,5,4,TRUE,3943211,240688,10124579,95
2017-01-26,9,5,4,TRUE,3943211,240688,10124579,91
2017-01-26,10,5,4,TRUE,3943211,240688,10124579,93
2017-01-26,11,5,4,TRUE,3943211,240688,10124579,90
2017-01-26,12,5,4,TRUE,3943211,240688,10124579,93
2018-02-14,1,5,4,FALSE,3739115,188766,10049607,88
2018-02-14,2,5,4,FALSE,3739115,188766,10049607,92
2018-02-14,3,5,4,FALSE,3739115,188766,10049607,99
2018-02-14,4,5,4,FALSE,3739115,188766,10049607,95
2018-02-14,5,5,4,FALSE,3739115,188766,10049607,91
2018-02-14,6,5,4,FALSE,3739115,188766,10049607,90
2018-02-14,7,5,4,FALSE,3739115,188766,10049607,93
2018-02-14,8,5,4,FALSE,3739115,188766,10049607,95
2018-02-14,9,5,4,FALSE,3739115,188766,10049607,94
2018-02-14,10,5,4,FALSE,3739115,188766,10049607,88
2018-02-14,11,5,4,FALSE,3739115,188766,10049607,94
2018-02-14,12,5,4,FALSE,3739115,188766,10049607,93
2020-01-23,1,5,4,FALSE,16524701,1139063,9911088,0
2020-01-23,2,5,4,FALSE,16524701,1139063,9911088,0
2020-01-23,3,5,4,FALSE,16524701,1139063,9911088,0
2020-01-23,4,5,4,FALSE,16524701,1139063,9911088,0
2020-01-23,5,5,4,FALSE,16524701,1139063,9911088,0
2020-01-23,6,5,4,FALSE,16524701,1139063,9911088,0
2020-01-23,7,5,4,FALSE,16524701,1139063,9911088,0
2020-01-23,8,5,4,FALSE,16524701,1139063,9911088,0
2020-01-23,9,5,4,FALSE,16524701,1139063,9911088,0
2020-01-23,10,5,4,FALSE,16524701,1139063,9911088,0
2020-01-23,11,5,4,FALSE,16524701,1139063,9911088,0
2020-01-23,12,5,4,FALSE,16524701,1139063,9911088,0
2013-02-08,1,6,3,TRUE,10866409,1206051,10388055,101
2013-02-08,2,6,3,TRUE,10866409,1206051,10388055,105
2013-02-08,3,6,3,TRUE,10866409,1206051,10388055,97
2013-02-08,4,6,3,TRUE,10866409,1206051,10388055,95
2013-02-08,5,6,3,TRUE,10866409,1206051,10388055,95
2013-02-08,6,6,3,TRUE,10866409,1206051,10388055,101
2013-02-08,7,6,3,TRUE,10866409,1206051,10388055,101
2013-02-08,8,6,3,TRUE,10866409,1206051,10388055,96
2013-02-08,9,6,3,TRUE,10866409,1206051,10388055,99
2013-02-08,10,6,3,TRUE,10866409,1206051,10388055,100
2013-02-08,11,6,3,TRUE,10866409,1206051,10388055,100
2013-02-08,12,6,3,TRUE,10866409,1206051,10388055,93
2014-01-29,1,6,4,FALSE,10406430,1085883,10369593,82
2014-01-29,2,6,4,FALSE,10406430,1085883,10369593,82
2014-01-29,3,6,4,FALSE,10406430,1085883,10369593,85
2014-01-29,4,6,4,FALSE,10406430,1085883,10369593,84
2014-01-29,5,6,4,FALSE,10406430,1085883,10369593,82
